rid,eu_name,authorid,match_type,host_id,eu_text,field_name,share,rnk,sim
15,Christian Münch,A5024524158,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Humanities,0.5384615384615384,1,0.6800147294998169
15,Christian Münch,A5024524158,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Humanities,0.5384615384615384,1,0.6800147294998169
15,Christian Münch,A5024524158,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Humanities,0.5384615384615384,1,0.6800147294998169
15,Christian Münch,A5024524158,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Humanities,0.5384615384615384,1,0.6800147294998169
15,Christian Münch,A5024524158,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Theology,0.15384615384615385,2,0.6800147294998169
15,Christian Münch,A5024524158,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Theology,0.15384615384615385,2,0.6800147294998169
15,Christian Münch,A5024524158,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Theology,0.15384615384615385,2,0.6800147294998169
15,Christian Münch,A5024524158,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Theology,0.15384615384615385,2,0.6800147294998169
15,Christian Münch,A5024524158,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Epistemology,0.07692307692307693,3,0.6800147294998169
15,Christian Münch,A5024524158,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Epistemology,0.07692307692307693,3,0.6800147294998169
15,Christian Münch,A5024524158,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Epistemology,0.07692307692307693,3,0.6800147294998169
15,Christian Münch,A5024524158,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Epistemology,0.07692307692307693,3,0.6800147294998169
15,Christian Münch,A5003358428,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Electrical engineering,0.12962962962962962,1,0.6709407567977905
15,Christian Münch,A5003358428,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Electrical engineering,0.12962962962962962,1,0.6709407567977905
15,Christian Münch,A5003358428,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Electrical engineering,0.12962962962962962,1,0.6709407567977905
15,Christian Münch,A5003358428,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Electrical engineering,0.12962962962962962,1,0.6709407567977905
15,Christian Münch,A5003358428,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Paleontology,0.12962962962962962,2,0.6709407567977905
15,Christian Münch,A5003358428,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Paleontology,0.12962962962962962,2,0.6709407567977905
15,Christian Münch,A5003358428,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Paleontology,0.12962962962962962,2,0.6709407567977905
15,Christian Münch,A5003358428,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Paleontology,0.12962962962962962,2,0.6709407567977905
15,Christian Münch,A5003358428,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Composite material,0.12962962962962962,3,0.6709407567977905
15,Christian Münch,A5003358428,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Composite material,0.12962962962962962,3,0.6709407567977905
15,Christian Münch,A5003358428,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Composite material,0.12962962962962962,3,0.6709407567977905
15,Christian Münch,A5003358428,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Composite material,0.12962962962962962,3,0.6709407567977905
15,Christian Münch,A5110990721,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Humanities,0.6363636363636364,1,0.6608477830886841
15,Christian Münch,A5110990721,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Humanities,0.6363636363636364,1,0.6608477830886841
15,Christian Münch,A5110990721,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Humanities,0.6363636363636364,1,0.6608477830886841
15,Christian Münch,A5110990721,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Humanities,0.6363636363636364,1,0.6608477830886841
15,Christian Münch,A5110990721,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Operating system,0.09090909090909091,2,0.6608477830886841
15,Christian Münch,A5110990721,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Operating system,0.09090909090909091,2,0.6608477830886841
15,Christian Münch,A5110990721,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Operating system,0.09090909090909091,2,0.6608477830886841
15,Christian Münch,A5110990721,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Operating system,0.09090909090909091,2,0.6608477830886841
15,Christian Münch,A5110990721,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",World Wide Web,0.09090909090909091,3,0.6608477830886841
15,Christian Münch,A5110990721,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",World Wide Web,0.09090909090909091,3,0.6608477830886841
15,Christian Münch,A5110990721,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",World Wide Web,0.09090909090909091,3,0.6608477830886841
15,Christian Münch,A5110990721,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",World Wide Web,0.09090909090909091,3,0.6608477830886841
15,Christian Münch,A5007400146,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Archaeology,0.16666666666666666,1,0.6255123019218445
15,Christian Münch,A5007400146,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Archaeology,0.16666666666666666,1,0.6255123019218445
15,Christian Münch,A5007400146,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Archaeology,0.16666666666666666,1,0.6255123019218445
15,Christian Münch,A5007400146,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Archaeology,0.16666666666666666,1,0.6255123019218445
15,Christian Münch,A5007400146,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Law,0.16666666666666666,2,0.6255123019218445
15,Christian Münch,A5007400146,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Law,0.16666666666666666,2,0.6255123019218445
15,Christian Münch,A5007400146,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Law,0.16666666666666666,2,0.6255123019218445
15,Christian Münch,A5007400146,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Law,0.16666666666666666,2,0.6255123019218445
15,Christian Münch,A5007400146,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Linguistics,0.16666666666666666,3,0.6255123019218445
15,Christian Münch,A5007400146,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Linguistics,0.16666666666666666,3,0.6255123019218445
15,Christian Münch,A5007400146,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Linguistics,0.16666666666666666,3,0.6255123019218445
15,Christian Münch,A5007400146,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Linguistics,0.16666666666666666,3,0.6255123019218445
15,Christian Münch,A5114560403,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Archaeology,1.0,1,0.5497288703918457
15,Christian Münch,A5114560403,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Archaeology,1.0,1,0.5497288703918457
15,Christian Münch,A5114560403,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Archaeology,1.0,1,0.5497288703918457
15,Christian Münch,A5114560403,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",Archaeology,1.0,1,0.5497288703918457
15,Christian Münch,A5095918984,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",,,,
15,Christian Münch,A5095918984,exact,,"Molecules of Life: Biological Mechanisms, Structures & Functions",,,,
15,Christian Münch,A5095918984,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",,,,
15,Christian Münch,A5095918984,alias,,"Molecules of Life: Biological Mechanisms, Structures & Functions",,,,
24,Gerbrand Van Der Heden Van Noort,A5080047287,fuzzy,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.2395543175487465,1,0.9133179783821106
24,Gerbrand Van Der Heden Van Noort,A5080047287,fuzzy,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Cell biology,0.10306406685236769,2,0.9133179783821106
24,Gerbrand Van Der Heden Van Noort,A5080047287,fuzzy,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.08635097493036212,3,0.9133179783821106
24,Gerbrand Van Der Heden Van Noort,A5033653145,exact,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Programming language,0.25,1,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,exact,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Programming language,0.25,1,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,alias,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Programming language,0.25,1,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,alias,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Programming language,0.25,1,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,exact,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.25,2,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,exact,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.25,2,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,alias,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.25,2,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,alias,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.25,2,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,exact,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.25,3,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,exact,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.25,3,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,alias,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.25,3,0.8272349834442139
24,Gerbrand Van Der Heden Van Noort,A5033653145,alias,I2800006345,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.25,3,0.8272349834442139
30,Elodie Laine,A5076453514,exact,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Computational biology,0.1427255985267035,1,0.9360682964324951
30,Elodie Laine,A5076453514,exact,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Computational biology,0.1427255985267035,1,0.9360682964324951
30,Elodie Laine,A5076453514,alias,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Computational biology,0.1427255985267035,1,0.9360682964324951
30,Elodie Laine,A5076453514,alias,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Computational biology,0.1427255985267035,1,0.9360682964324951
30,Elodie Laine,A5076453514,exact,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.1279926335174954,2,0.9360682964324951
30,Elodie Laine,A5076453514,exact,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.1279926335174954,2,0.9360682964324951
30,Elodie Laine,A5076453514,alias,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.1279926335174954,2,0.9360682964324951
30,Elodie Laine,A5076453514,alias,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.1279926335174954,2,0.9360682964324951
30,Elodie Laine,A5076453514,exact,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.08379373848987108,3,0.9360682964324951
30,Elodie Laine,A5076453514,exact,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.08379373848987108,3,0.9360682964324951
30,Elodie Laine,A5076453514,alias,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.08379373848987108,3,0.9360682964324951
30,Elodie Laine,A5076453514,alias,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.08379373848987108,3,0.9360682964324951
30,Elodie Laine,A5037904264,alias,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Computational biology,1.0,1,0.8309797048568726
30,Elodie Laine,A5037904264,alias,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Computational biology,1.0,1,0.8309797048568726
30,Elodie Laine,A5037904264,exact,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Computational biology,1.0,1,0.8309797048568726
30,Elodie Laine,A5037904264,exact,I39804081,"Molecules of Life: Biological Mechanisms, Structures & Functions",Computational biology,1.0,1,0.8309797048568726
50,Robert Ernst,A5043813423,alias,I91712215,"Molecules of Life: Biological Mechanisms, Structures & Functions",Microbiology,0.16155419222903886,1,0.9160655736923218
50,Robert Ernst,A5043813423,alias,I91712215,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.15678254942058623,2,0.9160655736923218
50,Robert Ernst,A5043813423,alias,I91712215,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.1445126107702795,3,0.9160655736923218
50,Robert Ernst,A5027385934,exact,I91712215,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biochemistry,0.23564954682779457,1,0.9097377061843872
50,Robert Ernst,A5027385934,exact,I91712215,"Molecules of Life: Biological Mechanisms, Structures & Functions",Cell biology,0.14803625377643503,2,0.9097377061843872
50,Robert Ernst,A5027385934,exact,I91712215,"Molecules of Life: Biological Mechanisms, Structures & Functions",Biophysics,0.06646525679758308,3,0.9097377061843872
55,Martin Jinek,A5000173541,alias,I202697423,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.23193916349809887,1,0.9469850063323975
55,Martin Jinek,A5000173541,alias,I202697423,"Molecules of Life: Biological Mechanisms, Structures & Functions",Genetics,0.23193916349809887,1,0.9469850063323975
