rid,eu_name,authorid,match_type,host_id
506,Isabel Beets,A5070285020,exact,I99464096
941,Henrik Zetterberg,A5111354912,exact,I881427289
3776,Nicola Carpentieri,A5059225496,alias,I138689650
3897,Alexander Fidora,A5033704417,exact,I123044942
2935,Timon Rabczuk,A5112866070,exact,I51441396
2504,David Atienza Alonso,A5041778119,exact,I5124864
798,Michael White,A5102658212,alias,I157536573
1132,Stephanie Bedhomme,A5024965499,exact,I1294671590
3219,Daniel Li Chen,A5018904107,fuzzy,I4210092408
3485,Eran Halperin,A5107999727,exact,I197251160
3828,Charlotte Ribeyrol,A5084489102,exact,I39804081
2438,Thorsten Holz,A5056790702,alias,I4210128801
1961,Hendrik Dietz,A5057940153,alias,I62916508
4000,Sireen El Zaatari,A5079881496,exact,I8087733
1452,Jia Chen,A5100416039,alias,I62916508
3863,Cristina Grasseni,A5011040038,exact,I121797337
3238,Eldar Haber,A5066026585,exact,I91203450
2650,Fabrizio De Vico Fallani,A5105840687,exact,I1326498283
3615,Stefano Palminteri,A5019123940,exact,I154526488
1958,Virginie Chamard,A5110490996,exact,I1294671590
529,Ayal Ben-Zvi,A5066671374,exact,I197251160
4204,Stephen Taylor Liddle,A5110331680,fuzzy,I28407311
737,Stefania Spano,A5056203171,exact,I195460627
3909,Rebekah Clements,A5008441228,exact,I123044942
2770,Daniel Nieto,A5011125576,exact,I11019714
3830,Isabelle Torrance,A5109332237,exact,I204337017
3331,Christian Enemark,A5046189272,exact,I43439940
1911,Giovanni Volpe,A5053795821,alias,I881427289
546,Silvia Cappello,A5056811679,alias,I8204097
4027,Giulia Giannini,A5001465618,alias,I189158943
1394,David Perez Garcia,A5114050683,alias,I121748325
1043,Alvaro San Millan,A5000337643,exact,I134820265
2448,Viktor Vafeiadis,A5023359178,exact,I149899117
13,Olivier Duss,A5072324762,alias,I4210138560
2274,David Mills,A5021404805,alias,I28407311
3219,Daniel Li Chen,A5054909248,fuzzy,I4210092408
3213,Barbara Rossi,A5059374703,exact,I170486558
2473,Pascal Schweitzer,A5017685495,alias,I31512782
3878,Erik Bähre,A5109593213,exact,I121797337
1668,Tim Schröder,A5102074841,exact,I39343248
3152,Eduardo Perez,A5012825870,exact,I205092303
3463,Rosana Pinheiro Machado,A5033421040,alias,I100930933
2521,Mauro Birattari,A5105933440,exact,I132053463
1448,Andreas Nilsson,A5110264816,exact,I187531555
983,Ronit Satchi-Fainaro,A5026654271,exact,I16391192
1641,Feng Gao,A5031926000,alias,I102134673
3278,Maria Malksoo,A5024396954,exact,I124055696
2541,Carsten Lutz,A5111447491,exact,I180437899
3994,John-Paul Ghobrial,A5075681746,exact,I40120149
3438,Maya Benish-Weisman,A5088721569,exact,I197251160
1145,Andrea Manica,A5051634777,alias,I241749
857,Christoph Bock,A5113261346,exact,I4210127611
1277,Kris Verheyen,A5112842104,exact,I32597200
877,Jean-Baptiste Pingault,A5108942339,exact,I45129253
3947,Valentina Fusari,A5020024952,alias,I55143463
2256,Martín Fañanás-Mastral,A5091781818,alias,I200284239
3923,Pascal Warnking,A5065577078,exact,I89864525
1903,Pablo Alonso Gonzalez,A5046619694,exact,I165339363
174,Paola Picotti,A5109553288,exact,I35440088
2452,Torsten Hoefler,A5102459643,alias,I35440088
195,Ido Amit,A5108005028,alias,I53964585
3726,Elena Spangenberg Yanes,A5001334699,alias,I861853513
3486,Sonja Zmerli,A5113982199,exact,I899635006
1163,Iñaki Ruiz Trillo,A5011520143,alias,I170486558
3632,Daniel Margulies,A5006201680,alias,I1294671590
2529,Derek Dreyer,A5088697951,alias,I149899117
1232,Rob Lavigne,A5056568447,alias,I99464096
1851,Francisco José Rodríguez Fortuño,A5043497375,alias,I183935753
219,Ron Milo,A5108112876,exact,I53964585
2283,Maksym Kovalenko,A5034871143,alias,I35440088
2140,Jerome Wenger,A5022399572,exact,I1294671590
1545,Philip Stier,A5087616218,alias,I40120149
943,Weimin Ye,A5100601148,alias,I28166907
3669,Kristine Walhovd,A5061605810,alias,I184942183
3009,Elena Maria Rossi,A5031008643,alias,I121797337
2139,Sebastian Josef Maerkl,A5087352392,alias,I5124864
970,Jennifer Irene Keiser,A5033452459,fuzzy,I158937107
2339,Daniel Bodo Werz,A5079173916,alias,I94509681
1452,Jia Chen,A5086814847,alias,I62916508
620,Stephanie Baulac,A5070118171,exact,I154526488
908,Charles Agyemang,A5067202010,alias,I2802928900
805,Sebastian Kobold,A5050281853,alias,I8204097
2190,Rebecca Melen,A5005757075,alias,I79510175
2651,Sandra Hirche,A5024376647,exact,I62916508
1062,Jane Catford,A5033756643,alias,I183935753
2305,Stephan Sieber,A5048928672,alias,I62916508
3930,Helle Jensen,A5034433636,fuzzy,I204337017
2126,Andrew Teale,A5062330784,alias,I142263535
2027,Roberto Rizzato,A5079611641,alias,I62916508
2732,Joerg Carsten Widmer,A5064963698,fuzzy,I2802499160
3518,Henrik Vigh,A5078315010,alias,I124055696
759,Jason Paul Mercer,A5042993609,fuzzy,I79619799
3369,Halvard Buhaug,A5038498708,alias,I60419261
743,Sophie Elizabeth J. Lucas,A5058712436,fuzzy,I95674353
719,Mariana Luisa Tomas Gomes De Pinho,A5068113754,fuzzy,I83558840
2935,Timon Rabczuk,A5065190539,alias,I51441396
1844,Riccardo Raabe,A5001631448,alias,I99464096
3716,Andrea Evers,A5065164200,alias,I121797337
602,Matthew Stuart Grubb,A5047455423,fuzzy,I183935753
3071,Jaiyul Yoo,A5014715087,exact,I202697423
2022,Freddy Bouchet,A5043527868,alias,I1294671590
2333,Nuno Xavier Dias Maulide,A5084246998,fuzzy,I129774422
1437,Ylona Van Dinther,A5067792157,exact,I193662353
2278,Tibor Kudernac,A5043715610,exact,I169381384
2824,Angela Madeo,A5002209126,alias,I200332995
1888,Ville Maisi,A5008861565,alias,I187531555
2838,Josef Kiendl,A5064610853,alias,I40527276
3419,Lai Ma,A5101614347,exact,I100930933
3004,Stefan Kraus,A5040615789,alias,I23923803
1734,Claudia Nones,A5101655197,alias,I2738703131
2813,Wei Cao,A5080190437,exact,I98381234
460,Janine Terra Erler,A5039753115,alias,I124055696
2432,Gil Segev,A5110233330,alias,I197251160
1273,Pascal Falter-Braun,A5101952278,alias,I3018134672
1933,Erez Berg,A5080237536,exact,I53964585
1635,Magnus Jonsson,A5057206902,alias,I102134673
1127,Pierre Antoine Georges Cardol,A5047127287,fuzzy,I157674565
3508,Man Yee Kan,A5012209144,alias,I40120149
2641,Yao-Hong Liu,A5014768168,alias,I196972281
2021,Alexander Brinkman,A5088284608,exact,I94624287
3354,Jochen Peter,A5037694810,alias,I887064364
1850,Radha Boya,A5029687421,alias,I28407311
2435,Madeline Balaam,A5078308184,exact,I86987016
3142,Monica Martinez-Bravo,A5073753535,exact,I4210121976
1615,Samuel Stranks,A5077878068,alias,I241749
2899,Robin Henk A. Ras,A5066212186,fuzzy,I9927081
2719,Sebastian Sager,A5070436541,alias,I95793202
3561,Marina Lopez Sola,A5023740479,exact,I71999127
2346,Sven Schneider,A5067235857,alias,I74656192
1111,Andy Gardner,A5075192983,exact,I16835326
1174,Volker Lauschke,A5053109650,alias,I28166907
3595,Tobias Kaufmann,A5089623913,exact,I8087733
2485,Christian Theobalt,A5020664641,exact,I149899117
3381,Benjamin Olivier Joseph René Marie Rubbers,A5061776748,fuzzy,I157674565
2980,Dedong Wang,A5037547489,alias,I4210152878
2211,Job Boekhoven,A5012135288,alias,I62916508
1805,Stuart Peter David Mangles,A5018979664,alias,I47508984
3625,Lukas Van Oudenhove,A5001562615,alias,I99464096
2845,Michael De Volder,A5085031090,fuzzy,I241749
323,Daniel Joseph G Van Damme,A5076713300,fuzzy,I2802017950
1164,Benjamin Prud'Homme,A5027369072,alias,I1294671590
40,Bjørn Panyella Pedersen,A5057382760,exact,I204337017
462,Marcel Van Vugt,A5025446346,alias,I1334415907
4086,Rhiannon Stevens,A5068323514,alias,I45129253
2698,Giacomo Indiveri,A5060241952,exact,I202697423
666,Robert De Vries,A5049515007,alias,I193662353
3569,Gordon Feld,A5012687917,alias,I4210105615
2168,Edward Anton Lemke,A5037285551,alias,I197323543
1953,Ivan Guilhem Daniel Favero,A5033271744,fuzzy,I1294671590
3379,Andreas Fred Fischer-Lescano,A5022588809,fuzzy,I180437899
1448,Andreas Nilsson,A5047834365,exact,I187531555
3486,Sonja Zmerli,A5046470069,alias,I899635006
3059,Frank Heinz Postberg,A5114205349,fuzzy,I75951250
2019,Mete Atature,A5052134684,exact,I241749
1415,Jose Luis Rodrigo,A5103252995,alias,I39555362
1522,Gianluca Botter,A5084584851,exact,I138689650
2767,Jelena Radjenovic,A5058771871,exact,I2799562678
2751,Michele Marino,A5046964678,exact,I116067653
720,David Finlay,A5039033149,alias,I205274468
1813,Sebastian Ludwig Diehl,A5031042601,fuzzy,I180923762
1394,David Perez Garcia,A5037099975,alias,I121748325
389,Christiane Opitz,A5011907940,alias,I17937529
3430,Ariane Sadjed,A5081377703,alias,I138211613
3389,Jani Petteri Erola,A5077102480,fuzzy,I155660961
2460,Alex Bronstein,A5023373622,alias,I174306211
3610,Simon Van Gaal,A5005327084,exact,I887064364
2991,Andreu Font Ribera,A5028921959,alias,I187453708
3972,João Cascalheira,A5037812910,alias,I71503853
1951,John Julian Larrarte Morton,A5070143479,fuzzy,I45129253
671,Matthieu Mahevas,A5039798351,alias,I197681013
380,Nina Henriette Uhlenhaut,A5064933213,alias,I62916508
408,Paul Thomas Pfluger,A5082822397,alias,I3018134672
607,Adam Denes,A5038618629,exact,I4210106880
1351,Stefano Favaro,A5083953277,alias,I55143463
224,Diether Lambrechts,A5078760536,alias,I2802017950
66,Markus Andreas Seeger,A5086591800,fuzzy,I202697423
1475,Faysal Bibi,A5038250577,exact,I1313606977
3792,Marijn Van Putten,A5014080283,alias,I121797337
111,David Burstein,A5101885296,exact,I16391192
1283,Michael Magee,A5009972049,alias,I190082696
804,Thomas Grünewald,A5010237107,alias,I17937529
1397,Alexander Bufetov,A5041116284,alias,I1294671590
98,Danny Huang,A5047487479,alias,I4210143228
1807,Alessandro Bacchetta,A5111891262,alias,I25217355
592,Joseph Paton,A5001236766,alias,I113358080
3951,Stefano Biagetti,A5041473440,exact,I170486558
660,Sonia Noémie Garel,A5053318683,fuzzy,I154526488
1158,Eric Pierre Bapteste,A5061336204,fuzzy,I39804081
3906,Volha Bartash,A5091435793,exact,I4210131093
1349,Rico Zenklusen,A5033406324,exact,I35440088
2185,Julián Bergueiro Álvarez,A5091109896,alias,I200284239
3551,Stephanie Forkel,A5017441301,alias,I145872427
1423,Eva Stueeken,A5074674276,alias,I16835326
2877,Anne-Virginie Salsac,A5063079937,alias,I1294671590
3392,Edward Simpson,A5018349673,exact,I31575130
38,João Pedro Fernandes De Matos,A5012540233,fuzzy,I129774422
3814,Ludek Broz,A5064240437,alias,I4210108156
1123,Karine Marianne F Van Doninck,A5061793701,fuzzy,I132053463
2198,César Rodriguez-Emmenegger,A5020329666,exact,I4210147769
2782,Richard Stevens,A5020935259,alias,I94624287
711,Carlos Filipe Ribeiro Lemos Pereira,A5011181093,fuzzy,I187531555
2949,Blake Sherwin,A5107073535,alias,I241749
2856,Marco Deluca,A5112435619,alias,I4210135925
3937,Hilmi Ozan Ozavci,A5013691136,alias,I193662353
2598,Ivan Minev Rusev,A5001022357,alias,I4210111834
3125,Mathieu Couttenier,A5026351385,exact,I113428412
1188,Ainhoa Martinez Medina,A5017396023,exact,I134820265
3613,Johann-Mattis List,A5012676548,alias,I186354981
3704,Sid Kouider,A5015196854,exact,I29607241
4019,Victor Corneliu Ghica,A5092177592,fuzzy,I77901215
1925,Pierre Thibault,A5019680990,alias,I142444530
4104,Mara Ferreri,A5061336735,alias,I177477856
3363,Lynn Cooke,A5017045821,alias,I51601045
1220,Abel Garcia Pino,A5102866116,exact,I132053463
1426,Piero Poli,A5086162214,alias,I138689650
924,Mikko Olavi Niemi,A5046137598,fuzzy,I133731052
3724,Giorgio Coricelli,A5025755962,alias,I193223587
1232,Rob Lavigne,A5104359714,alias,I99464096
997,Emily Mitchell,A5108138570,fuzzy,I241749
520,Fabian Sinz,A5036361185,alias,I74656192
2256,Martín Fañanás-Mastral,A5024147412,exact,I200284239
3809,Pascale Anne Francoise Hugon,A5052169723,fuzzy,I138211613
903,Jan Herman Veldink,A5107901479,fuzzy,I3018483916
4100,Emanuele Campiglio,A5107423226,exact,I9360294
1770,Harvey Byron Meyer,A5108573485,fuzzy,I197323543
3803,Anne O'Connor,A5026212797,alias,I188760350
3879,Katarzyna Marciniak,A5016295413,exact,I4654613
4056,Elisheva Baumgarten,A5079659873,alias,I197251160
3904,Paul Van Trigt,A5081868361,exact,I121797337
3346,Staffan I. Lindberg,A5103554007,fuzzy,I881427289
3806,Jeremy Francis Walton,A5008765125,alias,I154347574
3399,Pablo Alonso Gonzalez,A5078591848,alias,I134820265
1107,Dominic Wright,A5104142107,alias,I102134673
2547,Anders Møller,A5103421703,fuzzy,I204337017
3578,Malte Rosemeyer,A5037103490,exact,I75951250
1235,Georgios Skretas,A5081417503,alias,I6820528
4052,Julien Loiseau,A5078680462,alias,I21491767
563,Ana Joao Gomes Rodrigues,A5037786006,fuzzy,I99682543
1050,Andrew David Foote,A5027442178,alias,I184942183
418,Matthew Campbell,A5113997385,exact,I205274468
2596,Klaas-Jan Tielrooij,A5049475284,alias,I83019370
1563,Bas Johannes Henricus Van De Wiel,A5021373140,fuzzy,I98358874
2145,Dan Oron,A5107835992,alias,I53964585
2923,Daniel John Kelly,A5066919301,alias,I205274468
618,Petra Ritter,A5103607661,alias,I7877124
3710,Pol Van Lier,A5062596683,fuzzy,I865915315
3790,Marta Puxan,A5031195330,alias,I50441567
3593,Delphine Oudiette,A5104532585,exact,I154526488
798,Michael White,A5074314249,alias,I157536573
205,Rotem Sorek,A5051417124,exact,I53964585
1236,Lars Ingemar André,A5032814517,fuzzy,I187531555
1248,Arnaud Pierre Gaby Gautier,A5072757442,fuzzy,I39804081
539,Julien Bouvier,A5020065223,exact,I1294671590
599,Susana Lima,A5003616800,alias,I113358080
1803,Antonin Vacheret,A5063689819,alias,I47508984
1774,Johannes Martin Henn,A5066875521,fuzzy,I149899117
2868,Alejandro Antonio Franco,A5102965924,alias,I1294671590
472,Thomas Thum,A5113713974,alias,I34809795
3212,Yann Algan,A5105453237,alias,I205092303
3202,Pedro Manuel Amaro Da Costa Luz Carneiro,A5107809680,fuzzy,I45129253
2272,Nuno Silva,A5082326781,alias,I60858718
2807,Andreas Fischer,A5103989680,alias,I180437899
3977,Adrian Wüthrich,A5007942422,exact,I4577782
3114,Sam Asher,A5001234997,alias,I47508984
351,Ihsan Ekin Demir,A5101037355,alias,I2802619606
972,Giuseppe Testa,A5104652934,alias,I189158943
223,Felipe Cortés Ledesma,A5062090815,alias,I4210089594
1687,Pawel Caputa,A5011483650,alias,I161593684
2990,Paola Popesso,A5104977953,alias,I1321434546
2515,Francois-Xavier Leslie A Standaert,A5004989106,fuzzy,I95674353
4152,Christopher Haworth,A5025939375,exact,I79619799
967,Craig Morgan,A5113269293,alias,I183935753
142,Eivind Valen,A5067360861,alias,I184942183
59,Chirlmin Joo,A5099162919,alias,I98358874
966,Patrizio Lancellotti,A5109774607,alias,I157674565
1012,Fabien Condamine,A5111168442,fuzzy,I1294671590
3701,Simon Hanslmayr,A5098778534,alias,I7882870
2286,Giuseppe Battaglia,A5010306028,exact,I4210147769
824,Siawoosh Mohammadi,A5086856273,alias,I4210112713
2981,Massimo Gaspari,A5011557883,alias,I122346577
1209,Nuria Montserrat Pulido,A5038163469,alias,I4210147769
4176,Daniel Li Chen,A5079510738,fuzzy,I4210092408
3099,Wouter Henricus Theodorus Vlemmings,A5105938740,fuzzy,I66862912
738,Matthias Marti,A5113257776,alias,I7882870
1641,Feng Gao,A5101741369,alias,I102134673
3687,Kenneth Smith,A5101943876,alias,I98677209
1507,Stijn De Schepper,A5003243760,alias,I4210107808
1279,Tillmann Joachim Lüders,A5109681086,fuzzy,I54009628
3293,Ragnhild Louise Muriaas,A5096988275,fuzzy,I4432739
1232,Rob Lavigne,A5056568447,exact,I99464096
219,Ron Milo,A5108112876,alias,I53964585
2140,Jerome Wenger,A5022399572,alias,I1294671590
1545,Philip Stier,A5087616218,exact,I40120149
943,Weimin Ye,A5100601148,exact,I28166907
4236,Jennifer Irene Keiser,A5033452459,fuzzy,I158937107
1452,Jia Chen,A5086814847,exact,I62916508
620,Stephanie Baulac,A5070118171,alias,I154526488
908,Charles Agyemang,A5067202010,exact,I2802928900
805,Sebastian Kobold,A5050281853,exact,I8204097
2651,Sandra Hirche,A5024376647,alias,I62916508
2027,Roberto Rizzato,A5079611641,exact,I62916508
4181,Joerg Carsten Widmer,A5064963698,fuzzy,I2802499160
3518,Henrik Vigh,A5078315010,exact,I124055696
3369,Halvard Buhaug,A5038498708,exact,I60419261
2935,Timon Rabczuk,A5065190539,exact,I51441396
3071,Jaiyul Yoo,A5014715087,alias,I202697423
2022,Freddy Bouchet,A5043527868,exact,I1294671590
1437,Ylona Van Dinther,A5067792157,alias,I193662353
2278,Tibor Kudernac,A5043715610,alias,I169381384
2824,Angela Madeo,A5002209126,exact,I200332995
2838,Josef Kiendl,A5064610853,exact,I40527276
3419,Lai Ma,A5101614347,alias,I100930933
3004,Stefan Kraus,A5040615789,exact,I23923803
2813,Wei Cao,A5080190437,alias,I98381234
2432,Gil Segev,A5110233330,exact,I197251160
1933,Erez Berg,A5080237536,alias,I53964585
3508,Man Yee Kan,A5012209144,exact,I40120149
2641,Yao-Hong Liu,A5014768168,exact,I196972281
2021,Alexander Brinkman,A5088284608,alias,I94624287
3354,Jochen Peter,A5037694810,exact,I887064364
2435,Madeline Balaam,A5078308184,alias,I86987016
3142,Monica Martinez-Bravo,A5073753535,alias,I4210121976
2719,Sebastian Sager,A5070436541,exact,I95793202
3561,Marina Lopez Sola,A5023740479,alias,I71999127
2346,Sven Schneider,A5067235857,exact,I74656192
1111,Andy Gardner,A5075192983,alias,I16835326
3595,Tobias Kaufmann,A5089623913,alias,I8087733
2485,Christian Theobalt,A5020664641,alias,I149899117
2980,Dedong Wang,A5037547489,exact,I4210152878
2211,Job Boekhoven,A5012135288,exact,I62916508
3625,Lukas Van Oudenhove,A5001562615,exact,I99464096
40,Bjørn Panyella Pedersen,A5057382760,alias,I204337017
2698,Giacomo Indiveri,A5060241952,alias,I202697423
1448,Andreas Nilsson,A5047834365,alias,I187531555
3486,Sonja Zmerli,A5046470069,exact,I899635006
2019,Mete Atature,A5052134684,alias,I241749
1522,Gianluca Botter,A5084584851,alias,I138689650
2767,Jelena Radjenovic,A5058771871,alias,I2799562678
2751,Michele Marino,A5046964678,alias,I116067653
3430,Ariane Sadjed,A5081377703,exact,I138211613
2460,Alex Bronstein,A5023373622,exact,I174306211
3610,Simon Van Gaal,A5005327084,alias,I887064364
2991,Andreu Font Ribera,A5028921959,exact,I187453708
3972,João Cascalheira,A5037812910,exact,I71503853
671,Matthieu Mahevas,A5039798351,exact,I197681013
607,Adam Denes,A5038618629,alias,I4210106880
1351,Stefano Favaro,A5083953277,exact,I55143463
224,Diether Lambrechts,A5078760536,exact,I2802017950
1475,Faysal Bibi,A5038250577,alias,I1313606977
3792,Marijn Van Putten,A5014080283,exact,I121797337
111,David Burstein,A5101885296,alias,I16391192
1283,Michael Magee,A5009972049,exact,I190082696
1807,Alessandro Bacchetta,A5111891262,exact,I25217355
3951,Stefano Biagetti,A5041473440,alias,I170486558
4222,Sonia Noémie Garel,A5053318683,fuzzy,I154526488
4229,Eric Pierre Bapteste,A5061336204,fuzzy,I39804081
3906,Volha Bartash,A5091435793,alias,I4210131093
1349,Rico Zenklusen,A5033406324,alias,I35440088
1423,Eva Stueeken,A5074674276,exact,I16835326
2877,Anne-Virginie Salsac,A5063079937,exact,I1294671590
3392,Edward Simpson,A5018349673,alias,I31575130
3814,Ludek Broz,A5064240437,exact,I4210108156
2198,César Rodriguez-Emmenegger,A5020329666,alias,I4210147769
2856,Marco Deluca,A5112435619,exact,I4210135925
3125,Mathieu Couttenier,A5026351385,alias,I113428412
1188,Ainhoa Martinez Medina,A5017396023,alias,I134820265
3613,Johann-Mattis List,A5012676548,exact,I186354981
3704,Sid Kouider,A5015196854,alias,I29607241
1925,Pierre Thibault,A5019680990,exact,I142444530
4104,Mara Ferreri,A5061336735,exact,I177477856
1220,Abel Garcia Pino,A5102866116,alias,I132053463
1426,Piero Poli,A5086162214,exact,I138689650
3724,Giorgio Coricelli,A5025755962,exact,I193223587
2256,Martín Fañanás-Mastral,A5024147412,alias,I200284239
4100,Emanuele Campiglio,A5107423226,alias,I9360294
3879,Katarzyna Marciniak,A5016295413,alias,I4654613
4056,Elisheva Baumgarten,A5079659873,exact,I197251160
3904,Paul Van Trigt,A5081868361,alias,I121797337
3399,Pablo Alonso Gonzalez,A5078591848,exact,I134820265
1107,Dominic Wright,A5104142107,exact,I102134673
3578,Malte Rosemeyer,A5037103490,alias,I75951250
4052,Julien Loiseau,A5078680462,exact,I21491767
418,Matthew Campbell,A5113997385,alias,I205274468
2596,Klaas-Jan Tielrooij,A5049475284,exact,I83019370
2145,Dan Oron,A5107835992,exact,I53964585
3593,Delphine Oudiette,A5104532585,alias,I154526488
798,Michael White,A5074314249,exact,I157536573
205,Rotem Sorek,A5051417124,alias,I53964585
539,Julien Bouvier,A5020065223,alias,I1294671590
