rid,us_name,authorid,match_type,host_id
1117,Lily S Pfeifer,A5030552975,fuzzy,I44265643
2951,Daniel A Rhodes,A5026135263,fuzzy,I135310074
375,Mohamed I Ibrahim,A5052635327,fuzzy,I205783295
47,Haihan Sun,A5033289076,alias,I135310074
2469,Richard C Thompson,A5104504828,fuzzy,I84470341
1168,Meiyi Ma,A5007967134,alias,I200719446
1047,David E Thompson,A5103042578,fuzzy,I191429286
1791,Garritt L Page,A5079236937,fuzzy,I100005738
2602,Peng Wang,A5100396141,alias,I58956616
1642,Shahin Shahrampour,A5040922600,alias,I12912129
2232,Kazuo Yamazaki,A5011915062,alias,I114395901
1076,Wei Xie,A5100617974,exact,I12912129
1504,Mei Yang,A5109278736,alias,I133999245
1742,Jason Lee,A5101605613,alias,I95457486
263,Alexander R Smith,A5053726428,fuzzy,I31649931
1682,Yuchen Liu,A5100373052,alias,I137902535
1588,Yoon H Kim,A5100693798,fuzzy,I63966007
2820,Agnieszka Miguel,A5108628033,alias,I58610484
2356,Meng Zhou,A5018069531,exact,I10052268
437,Mohammad A Bukhari,A5041466042,fuzzy,I185443292
1796,Xiaojing Wang,A5100411590,alias,I140172145
2387,Cheng Wang,A5100754291,exact,I173911158
650,Phillip A Cleves,A5070109300,fuzzy,I95457486
1320,Yan Wang,A5100322723,exact,I33213144
463,Wei Zhang,A5101605428,alias,I63966007
1640,Song Gao,A5113147380,exact,I135310074
2906,Duy Ngo,A5102338455,alias,I141649380
1028,Sheel C Ganatra,A5023715795,fuzzy,I1174212
1409,Sergio Gago Masague,A5078681992,alias,I204250578
2160,Tania Leal,A5035799727,alias,I138006243
1715,Zhongyang Li,A5100773643,alias,I140172145
209,Maria M Coronel,A5011263216,fuzzy,I27837315
2730,Justin M Bradley,A5034664299,fuzzy,I137902535
2741,Brett M Savoie,A5013076223,fuzzy,I107639228
1981,Li Zhang,A5000461117,exact,I2802326326
1042,Hao Sun,A5073474958,alias,I40253897
998,Charles P Baylis,A5019405043,fuzzy,I157394403
574,Hilary R Katz,A5043922766,fuzzy,I94339441
463,Wei Zhang,A5052847412,alias,I63966007
361,Emily Stark,A5103044553,exact,I100538780
2106,YANG YANG,A5100397659,alias,I26538001
1701,Yin Li,A5109688228,alias,I135310074
463,Wei Zhang,A5054806347,alias,I63966007
2156,Yue Zhang,A5100333774,exact,I91045830
1576,Meng Lu,A5023725539,exact,I173911158
922,Peng Gao,A5102796137,exact,I859038795
2418,Diane M Thomson,A5030966868,fuzzy,I16970960
1720,Lei Zhou,A5091690989,alias,I135310074
1061,Jian J Zhang,A5100409879,fuzzy,I201448701
2598,Dara M Wald,A5002318671,alias,I859038795
1682,Yuchen Liu,A5100373044,alias,I137902535
278,Kaijian Liu,A5040751149,exact,I108468826
1737,Aseema Mohanty,A5064327633,exact,I121934306
2300,Rahman Tashakkori,A5045740822,alias,I430192
2082,Monica Olvera de la Cruz,A5068153815,alias,I111979921
2477,Xin Zhang,A5100327456,alias,I111088046
1320,Yan Wang,A5100322758,exact,I33213144
2852,Razieh Rahimi,A5103185916,exact,I24603500
1402,Anirban Mandal,A5063480283,exact,I114027177
1723,Adina Paytan,A5089742767,exact,I185103710
476,Kevin Konrad,A5066024005,alias,I131249849
632,Jeff Frolik,A5067954811,exact,I111236770
940,Afrooz Jalilzadeh,A5010113200,exact,I138006243
1898,Adriana Rocha Lima,A5105789071,exact,I79272384
2227,Sung Soo Kim,A5035518782,exact,I154570441
2780,Neelam Azad,A5085464026,exact,I151328261
159,Noelia Grande Gutiérrez,A5090383833,exact,I74973139
1521,Oluwasanmi Koyejo,A5076316802,exact,I97018004
2866,Harriet Alexander,A5013626144,exact,I66958751
353,Zhengming Ding,A5083458247,alias,I114832834
1822,Anhong Guo,A5021329493,exact,I27837315
1384,Elizabeth VanWormer,A5087155322,exact,I114395901
141,Meenal Datta,A5015735736,exact,I107639228
1532,Javad Hashemi,A5048809064,alias,I63772739
1808,Ajay Anand,A5078900695,exact,I5388228
2161,Alexandra Ion,A5068542191,exact,I74973139
1784,Shubham Tulsiani,A5029932788,exact,I74973139
2508,Ebru Demir,A5073254434,exact,I186143895
1450,Mengdi Huai,A5016035883,exact,I173911158
2931,Dustin Carroll,A5062043920,exact,I51504820
2485,Chiara Borrelli,A5059978407,exact,I5388228
2602,Peng Wang,A5100651198,alias,I58956616
1168,Meiyi Ma,A5007967134,exact,I200719446
2602,Peng Wang,A5100396141,exact,I58956616
1642,Shahin Shahrampour,A5040922600,exact,I12912129
611,Kazuo Yamazaki,A5011915062,exact,I114395901
1076,Wei Xie,A5100617974,alias,I12912129
1504,Mei Yang,A5109278736,exact,I133999245
1682,Yuchen Liu,A5100373052,exact,I137902535
2820,Agnieszka Miguel,A5108628033,exact,I58610484
2356,Meng Zhou,A5018069531,alias,I10052268
1796,Xiaojing Wang,A5100411590,exact,I140172145
2387,Cheng Wang,A5100754291,alias,I173911158
1320,Yan Wang,A5100322723,alias,I33213144
463,Wei Zhang,A5101605428,exact,I63966007
1640,Song Gao,A5113147380,alias,I135310074
1506,Sheel C Ganatra,A5023715795,fuzzy,I1174212
1409,Sergio Gago Masague,A5078681992,exact,I204250578
2160,Tania Leal,A5035799727,exact,I138006243
1715,Zhongyang Li,A5100773643,exact,I140172145
1981,Li Zhang,A5000461117,alias,I2802326326
1042,Hao Sun,A5073474958,exact,I40253897
361,Emily Stark,A5103044553,alias,I100538780
2106,YANG YANG,A5100397659,exact,I26538001
463,Wei Zhang,A5054806347,exact,I63966007
2156,Yue Zhang,A5100333774,alias,I91045830
1576,Meng Lu,A5023725539,alias,I173911158
922,Peng Gao,A5102796137,alias,I859038795
1720,Lei Zhou,A5091690989,exact,I135310074
2274,Kevin Konrad,A5066024005,alias,I131249849
2232,Kazuo Yamazaki,A5011915062,exact,I114395901
476,Kevin Konrad,A5066024005,exact,I131249849
611,Kazuo Yamazaki,A5011915062,alias,I114395901
2274,Kevin Konrad,A5066024005,exact,I131249849
2681,Kevin Konrad,A5066024005,exact,I131249849
2046,Jiaoyang Li,A5001122754,alias,I74973139
2998,Shabnam Semnani,A5008331513,alias,I36258959
1248,Heili E Lowman,A5086722808,fuzzy,I170897317
1434,Monireh Mahmoudi,A5101272918,exact,I87216513
1395,Michael K Brown,A5074033382,fuzzy,I82497590
1298,Bin Zhang,A5100392823,exact,I63966007
98,Savannah Eisner,A5071336299,fuzzy,I78577930
286,Jeong Joon Park,A5109413502,exact,I27837315
296,Thomas D Gilmore,A5114012612,fuzzy,I111088046
1413,Robert G Spencer,A5056637313,fuzzy,I103163165
1320,Yan Wang,A5100322574,alias,I33213144
2046,Jiaoyang Li,A5001122754,exact,I74973139
2998,Shabnam Semnani,A5008331513,exact,I36258959
1434,Monireh Mahmoudi,A5101272918,alias,I87216513
1298,Bin Zhang,A5100392823,alias,I63966007
286,Jeong Joon Park,A5109413502,alias,I27837315
1320,Yan Wang,A5100322574,exact,I33213144
1780,Tanushree Mitra,A5062498796,alias,I201448701
2956,Jose L Contreras-Vidal,A5028200774,fuzzy,I44461941
395,Jeffrey J Gray,A5009383312,fuzzy,I145311948
160,Xiaomei Wang,A5100457092,alias,I142740786
173,Travis W Sawyer,A5083412885,fuzzy,I138006243
2083,Saiprasad Ravishankar,A5101799762,alias,I87216513
172,Zhiquan Shu,A5001130716,exact,I201448701
1789,Kurt E Beschorner,A5070381564,fuzzy,I170201317
1684,Joaquín Moraga,A5075600941,exact,I161318765
663,Jennifer Crodelle,A5052582483,alias,I195575238
2916,Bianca Viray,A5052639660,alias,I201448701
1502,Nicholas Gravish,A5034529120,alias,I36258959
2544,Wendy S Beane,A5048756641,fuzzy,I141649380
2600,Jeffrey R Raker,A5041337743,fuzzy,I2613432
759,Manuel A Jimenez,A5100599698,fuzzy,I60388903
559,Armina A Kazi,A5112771700,fuzzy,I165556055
2612,Devon G Brenner,A5052476314,fuzzy,I99041443
59,Noboru Nakamura,A5034918184,alias,I40347166
1206,Jonathan D Nash,A5025049906,fuzzy,I131249849
2758,Rui Zhang,A5100421929,exact,I86501945
2106,YANG YANG,A5012877783,exact,I26538001
934,David Mitzi,A5024058183,alias,I170897317
715,Robert J Lemke Oliver,A5102849268,fuzzy,I135310074
1900,Michael B Sponsler,A5058956621,fuzzy,I70983195
2309,Michael P Howard,A5046436466,fuzzy,I82497590
1535,Rebecca Sandlin,A5078139072,alias,I4210087915
2986,Karen McKinnon,A5059018774,alias,I161318765
74,Farhad Imani,A5058788547,alias,I140172145
1824,Yan Yan,A5100395035,alias,I72951846
2468,Ivan A Moreno-Hernandez,A5025670842,fuzzy,I170897317
1580,Peter D Roopnarine,A5050488917,fuzzy,I2803094215
2908,Travis J Hagey,A5010545040,fuzzy,I31807967
1650,Le Chen,A5100420744,alias,I82497590
819,Aram Amassian,A5035652561,exact,I137902535
1682,Yuchen Liu,A5100373068,alias,I137902535
2994,Ioannis Zervantonakis,A5004209082,alias,I170201317
2437,Sarah B King,A5003248155,fuzzy,I40347166
2692,Xing Gao,A5003274478,alias,I86501945
2506,Evdokiya G Kostadinova,A5075696019,fuzzy,I82497590
736,Jeremiah A Henning,A5031055261,fuzzy,I83809506
124,Minxiang Zeng,A5023724066,exact,I12315562
1717,Kaighin A McColl,A5030204998,alias,I136199984
1106,David Hickey,A5111455306,alias,I87216513
2753,Chengyu Li,A5100385486,alias,I58956616
2376,Zhangxian Deng,A5001821618,alias,I120156002
902,Woo Y Lee,A5112144910,fuzzy,I108468826
1121,Yang Wang,A5100715998,alias,I145608581
1704,Francesc Castella,A5028129170,exact,I154570441
1119,Constanze D Liaw,A5064120873,fuzzy,I86501945
1441,Sebastian Stoian,A5047008470,alias,I155093810
1305,Stephanie A Claussen,A5046274310,fuzzy,I71838634
1725,Christopher S Kim,A5003083374,fuzzy,I185071736
1050,Ronghua Pan,A5019649516,alias,I130701444
2595,Andrew F Thompson,A5051760158,fuzzy,I122411786
155,Ziyuan Guo,A5018919093,alias,I1285204247
2288,Ananya Mallik,A5081619254,exact,I138006243
1725,Christopher S Kim,A5101778904,fuzzy,I185071736
150,Jaimie A Krems,A5040228009,fuzzy,I161318765
1128,Allison L Harris,A5075077906,fuzzy,I47301684
1407,Amanda N Laubmeier,A5020753799,fuzzy,I12315562
2983,Kookjin Lee,A5003125158,alias,I55732556
2697,Paul W Denton,A5044654137,fuzzy,I122266389
463,Wei Zhang,A5100740307,alias,I63966007
1049,Taryn M Bayles,A5015892053,fuzzy,I170201317
565,Matthew R Edwards,A5033023771,fuzzy,I97018004
2112,Sitan Chen,A5026455990,alias,I136199984
2239,Yevgeniy Shakirov,A5041292871,alias,I88694374
1617,Varun Mishra,A5036254245,alias,I12912129
904,Michelle E Jarvie-Eggart,A5023801426,fuzzy,I11957088
1860,Marie Snipes,A5041933534,alias,I166972335
132,Juan Zhai,A5071575216,alias,I24603500
1106,David Hickey,A5022388199,alias,I87216513
2622,Elaheh Ahmadi,A5085630701,alias,I161318765
1937,Daniel J Votipka,A5068333184,fuzzy,I121934306
2703,Elizabeth T Cady,A5065068034,fuzzy,I1318687432
575,Yafei Ren,A5037101414,alias,I86501945
2065,Jing Li,A5100337102,alias,I368840534
2819,Angela Storey,A5045329945,alias,I142740786
218,Chen Sun,A5100722234,exact,I27804330
1816,Maria D Molina,A5069471918,fuzzy,I87216513
2635,Na Zou,A5084497683,alias,I44461941
1432,Yun Shen,A5069847496,exact,I193531525
2058,Kyle A Palmquist,A5023797018,fuzzy,I88694374
2582,Wendy K Adams,A5072073794,fuzzy,I167576493
1610,Yang Zhang,A5028760412,alias,I137902535
2585,Colin J Carlson,A5012579229,fuzzy,I32971472
1349,Zufen Wang,A5040157910,alias,I75256744
242,Yang Liu,A5100355677,alias,I74973139
222,Yu Huang,A5042056886,exact,I200719446
464,Frederi G Viens,A5033321277,fuzzy,I74775410
2211,Jacqueline A Smith,A5084042822,fuzzy,I137853757
1815,Yixin Wang,A5100328533,alias,I27837315
1082,Tony Feng,A5045383221,alias,I95457486
777,Amrit S Verma,A5089400387,fuzzy,I7947594
2613,Chang Liu,A5100353377,alias,I24603500
278,Kaijian Liu,A5114859270,alias,I108468826
2374,Ralph A Wheeler,A5065061819,fuzzy,I102502594
2634,Ryan Behunin,A5012161901,fuzzy,I203172682
708,Wenbin Zhang,A5100686421,exact,I19700959
2590,Yu-Xiang Wang,A5102937215,fuzzy,I36258959
1880,James F Davis,A5103438113,fuzzy,I592451
2595,Andrew F Thompson,A5102438650,fuzzy,I122411786
2008,Jean-Francois Louf,A5000095471,alias,I82497590
1076,Wei Xie,A5005631264,alias,I12912129
35,Daniel Fried,A5102739620,alias,I74973139
1337,Billy M Williams,A5036340635,fuzzy,I160664669
1581,Qi Zhang,A5100360281,exact,I107077323
2491,Chuxu Zhang,A5022275632,alias,I140172145
1742,Jason Lee,A5011022144,fuzzy,I95457486
2349,Gül Zerze,A5034358356,alias,I44461941
1939,Zhizhang Xie,A5097249750,alias,I91045830
381,Mingzhe Chen,A5023852840,alias,I145608581
233,Sung Jin Park,A5100323627,alias,I150468666
2477,Xin Zhang,A5053373350,alias,I111088046
2667,Juan S Borrero,A5036589411,fuzzy,I2613432
2701,Jie Xu,A5044771462,alias,I33213144
1309,Kevin Liang,A5063654643,exact,I71965598
245,Kai Wu,A5107953284,alias,I12315562
602,Wei Liu,A5101677306,alias,I859038795
2370,Anya E Vostinar,A5070798686,fuzzy,I188497080
201,David M Truong,A5087863649,fuzzy,I57206974
2716,Wing Lam,A5110431590,alias,I162714631
2780,Neelam Azad,A5061626039,exact,I151328261
2701,Jie Xu,A5012803702,exact,I33213144
68,Yuxin Chen,A5100416073,exact,I40347166
1691,Michael Kipp,A5011371408,alias,I170897317
2729,Erica V Harris,A5083045324,fuzzy,I64506506
2102,Ru-yu Lai,A5103935965,alias,I130238516
1840,Brittany T Fasy,A5111037209,fuzzy,I23732399
2602,Peng Wang,A5100706337,alias,I58956616
1981,Li Zhang,A5115588160,alias,I2802326326
1780,Tanushree Mitra,A5062498796,exact,I201448701
160,Xiaomei Wang,A5100457092,exact,I142740786
2083,Saiprasad Ravishankar,A5101799762,exact,I87216513
172,Zhiquan Shu,A5001130716,alias,I201448701
1684,Joaquín Moraga,A5075600941,alias,I161318765
663,Jennifer Crodelle,A5052582483,exact,I195575238
2916,Bianca Viray,A5052639660,exact,I201448701
59,Noboru Nakamura,A5034918184,exact,I40347166
2758,Rui Zhang,A5100421929,alias,I86501945
2106,YANG YANG,A5012877783,alias,I26538001
74,Farhad Imani,A5058788547,exact,I140172145
1824,Yan Yan,A5100395035,exact,I72951846
1650,Le Chen,A5100420744,exact,I82497590
819,Aram Amassian,A5035652561,alias,I137902535
1682,Yuchen Liu,A5100373068,exact,I137902535
2692,Xing Gao,A5003274478,exact,I86501945
124,Minxiang Zeng,A5023724066,alias,I12315562
2753,Chengyu Li,A5100385486,exact,I58956616
2376,Zhangxian Deng,A5001821618,exact,I120156002
1121,Yang Wang,A5100715998,exact,I145608581
1704,Francesc Castella,A5028129170,alias,I154570441
1050,Ronghua Pan,A5019649516,exact,I130701444
155,Ziyuan Guo,A5018919093,exact,I1285204247
2288,Ananya Mallik,A5081619254,alias,I138006243
2983,Kookjin Lee,A5003125158,exact,I55732556
463,Wei Zhang,A5100740307,exact,I63966007
2112,Sitan Chen,A5026455990,exact,I136199984
1617,Varun Mishra,A5036254245,exact,I12912129
132,Juan Zhai,A5071575216,exact,I24603500
2622,Elaheh Ahmadi,A5085630701,exact,I161318765
575,Yafei Ren,A5037101414,exact,I86501945
2065,Jing Li,A5100337102,exact,I368840534
218,Chen Sun,A5100722234,alias,I27804330
2635,Na Zou,A5084497683,exact,I44461941
1432,Yun Shen,A5069847496,alias,I193531525
1610,Yang Zhang,A5028760412,exact,I137902535
1349,Zufen Wang,A5040157910,exact,I75256744
242,Yang Liu,A5100355677,exact,I74973139
222,Yu Huang,A5042056886,alias,I200719446
1815,Yixin Wang,A5100328533,exact,I27837315
1082,Tony Feng,A5045383221,exact,I95457486
2613,Chang Liu,A5100353377,exact,I24603500
278,Kaijian Liu,A5114859270,exact,I108468826
708,Wenbin Zhang,A5100686421,alias,I19700959
2008,Jean-Francois Louf,A5000095471,exact,I82497590
1076,Wei Xie,A5005631264,exact,I12912129
35,Daniel Fried,A5102739620,exact,I74973139
1636,Billy M Williams,A5036340635,fuzzy,I160664669
1581,Qi Zhang,A5100360281,alias,I107077323
2491,Chuxu Zhang,A5022275632,exact,I140172145
2477,Xin Zhang,A5053373350,exact,I111088046
2701,Jie Xu,A5044771462,exact,I33213144
1309,Kevin Liang,A5063654643,alias,I71965598
245,Kai Wu,A5107953284,exact,I12315562
602,Wei Liu,A5101677306,exact,I859038795
2716,Wing Lam,A5110431590,exact,I162714631
2780,Neelam Azad,A5061626039,alias,I151328261
2701,Jie Xu,A5012803702,alias,I33213144
68,Yuxin Chen,A5100416073,alias,I40347166
2102,Ru-yu Lai,A5103935965,exact,I130238516
1981,Li Zhang,A5115588160,exact,I2802326326
2409,Yang Wang,A5100715998,exact,I145608581
2409,Yang Wang,A5100715998,alias,I145608581
2740,Hantao Cui,A5044250087,exact,I137902535
1541,Si Jung Kim,A5043517826,fuzzy,I133999245
1904,Aaron J Sholders,A5098411483,fuzzy,I92446798
1655,Ping Yang,A5070078378,alias,I91045830
2590,Yu-Xiang Wang,A5022083383,fuzzy,I36258959
1701,Yin Li,A5100451133,alias,I135310074
2387,Cheng Wang,A5039113028,exact,I173911158
1534,Kathryn Mann,A5035128806,alias,I205783295
1966,Lu Cheng,A5100384333,alias,I39422238
2959,Scott W Barclay,A5006006137,fuzzy,I55732556
1126,Mike Williams,A5104929431,alias,I63966007
2156,Yue Zhang,A5102027296,alias,I91045830
1439,Donna M Barron,A5059822997,fuzzy,I23472080
2256,Zheng Dong,A5104100619,alias,I185443292
2921,Ashley P Ballantyne,A5045033104,alias,I6750721
2740,Hantao Cui,A5044250087,alias,I137902535
1655,Ping Yang,A5070078378,exact,I91045830
1701,Yin Li,A5100451133,exact,I135310074
2387,Cheng Wang,A5039113028,alias,I173911158
1534,Kathryn Mann,A5035128806,exact,I205783295
1966,Lu Cheng,A5100384333,exact,I39422238
1126,Mike Williams,A5104929431,exact,I63966007
2156,Yue Zhang,A5102027296,exact,I91045830
2256,Zheng Dong,A5104100619,exact,I185443292
