row_id,AwardNumber,PrincipalInvestigator,OrganizationState,inst_name,host_openalex_id,matched_name,method,relevance,ror
966,"=""2524492""",Mukesh Kumar,TX,University of Houston - Downtown,I16277215,University of Houston - Downtown,exact,30207.883,https://ror.org/05mj6fy81
967,"=""2610857""",John E Majoris,PA,Pennsylvania State Univ University Park,,,pending,,
968,"=""2526172""",Beth Frankel-Merenstein,CT,Central Connecticut State University,I154264771,Central Connecticut State University,exact,32992.46,https://ror.org/054gzqw08
969,"=""2525981""",Venkattraman Ayyaswamy,CA,University of California - Merced,I156087764,"University of California, Merced",exact,117796.48,https://ror.org/00d9ah105
970,"=""2447234""",Jae Ryu,ID,Regents of the University of Idaho,I155093810,University of Idaho,exact,110561.63,https://ror.org/03hbp5t65
971,"=""2425114""",Pamela K Kerrigan,NY,College of Mount Saint Vincent,I89580169,College of Mount Saint Vincent,exact,13574.611,https://ror.org/03d7vz670
972,"=""2610044""",Morgan Vigil-Hayes,MI,Michigan State University,I87216513,Michigan State University,exact,365414.22,https://ror.org/05hs6h993
973,"=""2521719""",Chelsea M Magin,CO,University of Colorado at Denver,,,pending,,
974,"=""2534505""",Peter Veres,AL,University of Alabama in Huntsville,I82495205,University of Alabama in Huntsville,exact,145633.17,https://ror.org/02zsxwr40
975,"=""2537597""",Oren Rom,LA,LSU Health Sciences Center -Shreveport,,,pending,,
976,"=""2443014""",Rui Liu,NY,Rochester Institute of Tech,,,pending,,
977,"=""2601564""",Morgan P Opie,IL,Northwestern University at Chicago,,,pending,,
978,"=""2524228""",Evangelos Papalexakis,CA,University of California-Riverside,I103635307,"University of California, Riverside",exact,336543.8,https://ror.org/03nawhv43
979,"=""2553918""",Shuai Li,FL,University of Florida,I33213144,University of Florida,exact,356164.22,https://ror.org/02y3ad647
980,"=""2448157""",Kevin Carr,OR,Pacific University,I4210149261,Pacific University,exact,42464.258,https://ror.org/059z5w858
981,"=""2441519""",Xingyu Zhou,MI,Wayne State University,I185443292,Wayne State University,exact,303585.44,https://ror.org/01070mq45
982,"=""2500129""",MacKenzie Stetzer,ME,University of Maine,I7947594,University of Maine,exact,98430.43,https://ror.org/01adr0w49
983,"=""2442934""",Allison M Louthan,KS,Kansas State University,I189590672,Kansas State University,exact,203972.31,https://ror.org/05p1j8758
984,"=""2500743""",Benjamin Zwickl,NY,Rochester Institute of Tech,,,pending,,
985,"=""2526133""",Santosh K Pandey,IA,Iowa State University,I173911158,Iowa State University,exact,302469.25,https://ror.org/04rswrd78
986,"=""2540520""",David P Hartley,IA,University of Iowa,I126307644,University of Iowa,exact,311126.75,https://ror.org/036jqmy94
987,"=""2540521""",Sadie S Elliott,MN,University of Minnesota-Twin Cities,I130238516,University of Minnesota,exact,152130.84,https://ror.org/017zqws13
988,"=""2443520""",Erin Scott,LA,Southern University,,,pending,,
989,"=""2500052""",Jessica M Hutchison,NY,SUNY College of Technology Alfred,,,pending,,
990,"=""2445737""",Nanette I Marcum-Dietrich,PA,Millersville University,I104651037,Millersville University,exact,25318.326,https://ror.org/02x2aj034
991,"=""2445525""",Ari Krakowski,CA,University of California-Berkeley,I95457486,"University of California, Berkeley",exact,767563.6,https://ror.org/01an7q238
992,"=""2437207""",Jen Munson,IL,Northwestern University,I111979921,Northwestern University,exact,445985.97,https://ror.org/000e0be47
993,"=""2440668""",Alejandro Rico-Guevara,WA,University of Washington,I201448701,University of Washington,exact,658461.0,https://ror.org/00cvxb145
994,"=""2533946""",Danial Faghihi,NY,SUNY at Buffalo,,,pending,,
995,"=""2550812""",Pamela J Wisniewski,CA,International Computer Science Institute,I1297971548,International Computer Science Institute,exact,68384.06,https://ror.org/01ewh7m12
996,"=""2511003""",Sarah Hendricks,ID,Regents of the University of Idaho,I155093810,University of Idaho,exact,110561.63,https://ror.org/03hbp5t65
997,"=""2424813""",Justin W Graham,NC,Fayetteville State University,I184654094,Fayetteville State University,exact,25959.537,https://ror.org/03rj92e31
998,"=""2525692""",Charles P Baylis,TX,Baylor University,I157394403,Baylor University,exact,126816.625,https://ror.org/005781934
999,"=""2508574""",Jennifer Detlor,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
1000,"=""2500435""",Ander J Sundell,ID,College of Western Idaho,I736929005,College of Western Idaho,exact,12292.271,https://ror.org/05sfzsk90
1001,"=""2500125""",Rebecca C Bowers-Gentry,CA,SAN DIEGO COMMUNITY COLLEGE DISTRICT,I2800348288,San Diego Community College District,exact,7849.4775,https://ror.org/00py6z575
1002,"=""2517485""",Noah Butler,MO,"Technology Entrepreneur Center, Inc.",,,pending,,
1003,"=""2500136""",Johnny O'Connell,NC,Southeastern Community College,,,pending,,
1004,"=""2519641""",Fioralba Cakoni,NJ,Rutgers University New Brunswick,,,pending,,
1005,"=""2443480""",Joshua Bloomekatz,MS,University of Mississippi,I368840534,University of Mississippi,exact,127862.93,https://ror.org/02teq1165
1006,"=""2439984""",Jenya Soprunova,OH,Kent State University,I149910238,Kent State University,exact,141789.9,https://ror.org/049pfb863
1007,"=""2552707""",Yash Lodha,IN,Purdue University,,,pending,,
1008,"=""2445738""",Tamara M Floyd Smith,WV,West Virginia University Research Corporation,I12097938,West Virginia University,exact,208793.88,https://ror.org/011vxgd24
1009,"=""2439248""",Misty Riddle,NV,"Board of Regents, NSHE, obo University of Nevada, Reno",,,none,,
1010,"=""2445736""",Steven C Kerlin,PA,Stroud Water Research Center,I4210116193,Stroud Water Research Center,exact,29148.078,https://ror.org/02cmd6814
1011,"=""2453848""",Braidy T Barnes,NY,Niagara County Community College,I103585767,Niagara County Community College,exact,11378.051,https://ror.org/00637yt37
1012,"=""2536897""",Jennifer C Hom,GA,Georgia Tech Research Corporation,I130701444,Georgia Institute of Technology,exact,45429.36,https://ror.org/01zkghx44
1013,"=""2526100""",Rana Khan,MD,Hood College,I87552059,Hood College,exact,13724.143,https://ror.org/04e6ngf61
1014,"=""2528836""",Ethan Bueno de Mesquita,IL,University of Chicago,I40347166,University of Chicago,exact,417336.97,https://ror.org/024mw5h28
1015,"=""2532916""",William C Pfalzgraff,PA,Chatham College,,,none,,
1016,"=""2447188""",Vijaya B Chalivendra,MA,"University of Massachusetts, Dartmouth",I100633361,University of Massachusetts Dartmouth,exact,78880.41,https://ror.org/00fzmm222
1017,"=""2533528""",Lucas A Bang,CA,Harvey Mudd College,I133543626,Harvey Mudd College,exact,59710.207,https://ror.org/025ecfn45
1018,"=""2445719""",Alexis R Torres,PR,COMPUTER LEARNING CENTERS INC,,,none,,
1019,"=""2514298""",Kyalamboka Brown,MI,Regents of the University of Michigan - Ann Arbor,I27837315,University of Michigan,exact,177072.02,https://ror.org/00jmfr291
1020,"=""2441997""",Ricarose Roque,CO,University of Colorado at Boulder,,,pending,,
1021,"=""2534434""",Evan W Reynolds,VA,Randolph-Macon College,I182555378,Randolph–Macon College,exact,24687.488,https://ror.org/03zstcc67
1022,"=""2508575""",Karen A High,SC,Clemson University,I8078737,Clemson University,exact,181648.36,https://ror.org/037s24f05
1023,"=""2531775""",William J Davis,SC,Citadel Military College of South Carolina,I91036609,Citadel,fuzzy,2785.114,https://ror.org/01vwr6t80
1024,"=""2527717""",Andrea M Ogilvie,TX,Texas A&M University,I91045830,Texas A&M University,exact,529452.2,https://ror.org/01f5ytq51
1025,"=""2506658""",Chad Dorsey,MA,Concord Consortium,I2802114983,Concord Consortium,exact,33113.97,https://ror.org/0570naj48
1026,"=""2445718""",Steven M McGee,IL,The Learning Partnership,,,pending,,
1027,"=""2445746""",Neil A Knobloch,IN,Purdue University,,,pending,,
1028,"=""2446019""",Sheel C Ganatra,CA,University of Southern California,I1174212,University of Southern California,exact,471502.03,https://ror.org/03taz7m60
1029,"=""2536039""",Christine L Mallinson,MD,University of Maryland Baltimore County,I79272384,"University of Maryland, Baltimore County",exact,186505.38,https://ror.org/02qskvh78
1030,"=""2533772""",Siobhán M Cully,NJ,Rutgers University New Brunswick,,,pending,,
1031,"=""2440187""",Sarah J Watzman,OH,University of Cincinnati Main Campus,,,pending,,
1032,"=""2409691""",David H Bromwich,OH,"OHIO STATE UNIVERSITY, THE",,,pending,,
1033,"=""2545336""",Georgios Moutsanidis,NJ,Rutgers University New Brunswick,,,pending,,
1034,"=""2505507""",Robert W Orttung,DC,George Washington University,I193531525,George Washington University,exact,266293.97,https://ror.org/00y4zzh67
1035,"=""2508675""",Sandip P Harimkar,OK,Oklahoma State University,I115475287,Oklahoma State University,exact,165575.27,https://ror.org/01g9vbr38
1036,"=""2532562""",Kimberly C Mullane,HI,Hawaii Pacific University,I149581226,Hawaii Pacific University,exact,38733.27,https://ror.org/01963ay88
1037,"=""2521659""",Linda Hyman,MA,Marine Biological Laboratory,I1338920048,Marine Biological Laboratory,exact,140291.44,https://ror.org/046dg4z72
1038,"=""2447866""",Benjamin K Blackman,CA,University of California-Berkeley,I95457486,"University of California, Berkeley",exact,767563.6,https://ror.org/01an7q238
1039,"=""2525147""",Christopher T Solomon,NY,"Cary Institute of Ecosystem Studies, Inc.",I3131038610,Cary Institute of Ecosystem Studies,exact,110532.125,https://ror.org/01dhcyx48
1040,"=""2507497""",Lucinda M Sisk,CT,"Sisk, Lucinda M",,,pending,,
1041,"=""2519477""",Shaowen Wang,IL,University of Illinois at Urbana-Champaign,,,pending,,
1042,"=""2442666""",Hao Sun,CT,University of New Haven,I40253897,University of New Haven,exact,72818.62,https://ror.org/00zm4rq24
1043,"=""2442105""",Colin R Meyer,NH,Dartmouth College,I107672454,Dartmouth College,exact,232034.67,https://ror.org/049s0rh22
1044,"=""2500325""",Ross J Benbow,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
1045,"=""2517445""",Sirocus Barnes,GA,Georgia Tech Research Corporation,I130701444,Georgia Institute of Technology,exact,45429.36,https://ror.org/01zkghx44
1046,"=""2447389""",Tandis Bidgoli,CA,University Enterprises Corporation at CSUSB,,,pending,,
1047,"=""2529993""",David E Thompson,TX,Sam Houston State University,I191429286,Sam Houston State University,exact,72357.63,https://ror.org/00yh3cz06
1048,"=""2442796""",Jonathan Blazek,MA,Northeastern University,I12912129,Northeastern University,exact,198609.38,https://ror.org/04t5xt781
1049,"=""2447639""",Taryn M Bayles,PA,University of Pittsburgh,I170201317,University of Pittsburgh,exact,446174.62,https://ror.org/01an3r305
1050,"=""2510073""",Ronghua Pan,GA,Georgia Tech Research Corporation,I130701444,Georgia Institute of Technology,exact,45429.36,https://ror.org/01zkghx44
1051,"=""2533052""",Ling Hao,MD,"University of Maryland, College Park",I66946132,"University of Maryland, College Park",exact,517402.7,https://ror.org/047s2c258
1052,"=""2534309""",Shih-Chun Lin,NC,North Carolina State University,I137902535,North Carolina State University,exact,346100.38,https://ror.org/04tj63d06
1053,"=""2544761""",Lili Cai,GA,University of Georgia Research Foundation Inc,I4387153128,University of Georgia Research Foundation,exact,94.51389,https://ror.org/04sqkw483
1054,"=""2443510""",Cristiano Fanelli,VA,College of William and Mary,I16285277,William & Mary,exact,24888.709,https://ror.org/03hsf0573
1055,"=""2508523""",Laura Desimone,DE,University of Delaware,I86501945,University of Delaware,exact,196880.33,https://ror.org/01sbq1a82
1056,"=""2503801""",Kwek-Tze Tan,OH,University of Akron,I110152177,University of Akron,exact,118169.68,https://ror.org/02kyckx55
1057,"=""2534302""",Christian Agatemor,PA,Bucknell University,I131221577,Bucknell University,exact,51317.91,https://ror.org/00fc1qt65
1058,"=""2500615""",Samuel K Fleming,IA,Northeast Iowa Community College,I4210125047,Northeast Iowa Community College,exact,4996.9272,https://ror.org/02me97413
1059,"=""2547858""",Naruki Hiranuma,TX,University of Texas at El Paso,,,pending,,
1060,"=""2450773""",Ignacio L Montoya,NV,"Board of Regents, NSHE, obo University of Nevada, Reno",,,none,,
1061,"=""2501414""",Jian J Zhang,WA,University of Washington,I201448701,University of Washington,exact,658461.0,https://ror.org/00cvxb145
1062,"=""2534607""",Trevor M Leslie,IL,Illinois Institute of Technology,I180949307,Illinois Institute of Technology,exact,104645.8,https://ror.org/037t3ry66
1063,"=""2516647""",Carlos F Moffat,DE,University of Delaware,I86501945,University of Delaware,exact,196880.33,https://ror.org/01sbq1a82
1064,"=""2443396""",Xiaolong Liu,IN,University of Notre Dame,I107639228,University of Notre Dame,exact,354882.38,https://ror.org/00mkhxb43
1065,"=""2501895""",Sarah Beetham,MI,Oakland University,I177721651,Oakland University,exact,85673.91,https://ror.org/01ythxj32
1066,"=""2432895""",Samantha M Krause,TX,Texas State University - San Marcos,,,pending,,
1067,"=""2441530""",Shiyi Chen,ID,Regents of the University of Idaho,I155093810,University of Idaho,exact,110561.63,https://ror.org/03hbp5t65
1068,"=""2518023""",Daniel Ducat,MI,Michigan State University,I87216513,Michigan State University,exact,365414.22,https://ror.org/05hs6h993
1069,"=""2531843""",Derek Gingerich,WI,University of Wisconsin-Eau Claire,I124727415,University of Wisconsin–Eau Claire,exact,77869.55,https://ror.org/03mnm0t94
1070,"=""2532295""",Willis B Jones,FL,University of North Florida,I11874761,University of North Florida,exact,48806.027,https://ror.org/01j903a45
1071,"=""2540449""",Dorothy Lerit,GA,Emory University,I150468666,Emory University,exact,392381.22,https://ror.org/03czfpz43
1072,"=""2441176""",Mania Aghaei Meibodi,MI,Regents of the University of Michigan - Ann Arbor,I27837315,University of Michigan,exact,177072.02,https://ror.org/00jmfr291
1073,"=""2447907""",Jorge J Rocca,CO,Colorado State University,I92446798,Colorado State University,exact,246639.95,https://ror.org/03k1gpj17
1074,"=""2441621""",Luiz Santos,GA,Emory University,I150468666,Emory University,exact,392381.22,https://ror.org/03czfpz43
1075,"=""2439947""",Robert Streubel,NE,University of Nebraska-Lincoln,I114395901,University of Nebraska–Lincoln,exact,318786.7,https://ror.org/043mer456
1076,"=""2442970""",Wei Xie,MA,Northeastern University,I12912129,Northeastern University,exact,198609.38,https://ror.org/04t5xt781
1077,"=""2519476""",Zhe Zhang,TX,Texas A&M University,I91045830,Texas A&M University,exact,529452.2,https://ror.org/01f5ytq51
1078,"=""2440445""",Angelantonio Tafuni,NJ,New Jersey Institute of Technology,I118118575,New Jersey Institute of Technology,exact,126680.81,https://ror.org/05e74xb87
1079,"=""2544842""",Pengcheng Dai,TX,William Marsh Rice University,I74775410,Rice University,exact,83595.18,https://ror.org/008zs3103
1080,"=""2442313""",Susanta Ghosh,MI,Michigan Technological University,I11957088,Michigan Technological University,exact,126794.16,https://ror.org/0036rpn28
1081,"=""2424556""",Brendan Hassett,RI,Brown University,I27804330,Brown University,exact,291379.72,https://ror.org/05gq02987
1082,"=""2441922""",Tony Feng,CA,University of California-Berkeley,I95457486,"University of California, Berkeley",exact,767563.6,https://ror.org/01an7q238
1083,"=""2550498""",Junbo Zhao,NH,Dartmouth College,I107672454,Dartmouth College,exact,232034.67,https://ror.org/049s0rh22
1084,"=""2442743""",Marc Miskin,PA,University of Pennsylvania,I79576946,University of Pennsylvania,exact,533445.25,https://ror.org/00b30xv10
1085,"=""2443639""",Rahmatollah Beheshti,DE,University of Delaware,I86501945,University of Delaware,exact,196880.33,https://ror.org/01sbq1a82
