rid,us_name,authorid,match_type,host_id,source,n_papers
12502,Anamika Prasad,A5047204010,alias,I177156846,round3_semantic,42
12503,Sheila Edalatpour,A5021492060,alias,I7947594,round2_inst,30
12504,Caroline Krejci,A5037597530,alias,I189196454,round2_inst,93
12505,FEI FANG,A5061127138,exact,I74973139,round2_inst,351
12506,Patrick Button,A5057587769,exact,,name_unique,86
12507,Peng Wei,A5059082539,alias,I103635307,round3_semantic,251
12508,Lei S Qi,A5009068819,fuzzy,I97018004,round3_semantic,261
12510,Douglas Cook,A5076566582,alias,I100005738,round2_inst,81
12512,Rebecca Hutchinson,A5103214474,exact,I131249849,round3_semantic,41
12513,Caroline Proulx,A5009661567,exact,I137902535,round2_inst,93
12514,DAPENG BI,A5049308484,alias,I12912129,round2_inst,134
12515,Angela Alexander,A5070852357,exact,,round3_semantic,144
12516,Gedare A Bloom,A5055170166,fuzzy,I888729015,round2_inst,103
12517,Pingkun Yan,A5054075262,exact,,name_unique,303
12518,Yingyu Liang,A5035905957,exact,I135310074,round3_semantic,171
12519,Danielle Szafir,A5056903170,alias,I188538660,round2_inst,99
12520,Bo Li,A5100374474,alias,I157725225,round3_semantic,108
12521,Brittany T Fasy,A5063015907,fuzzy,I23732399,round3_semantic,116
12522,Brody Sandel,A5060883778,alias,I16269868,round2_inst,163
12523,Achuta Kadambi,A5039720020,exact,,name_unique,103
12524,Brenda Rubenstein,A5036947439,alias,I27804330,round2_inst,117
12525,Adrianne Rosales,A5071746980,alias,I86519309,round2_inst,75
12526,Ying Li,A5100414429,alias,I140172145,round3_semantic,58
12527,Mark J Chaisson,A5026460408,fuzzy,I1174212,round2_inst,102
12529,Ashley M Matheny,A5008960839,fuzzy,I86519309,round2_inst,90
12530,Ryan K Williams,A5048058450,fuzzy,I859038795,round2_inst,97
12531,David P Burghoff,A5077866974,fuzzy,I107639228,round2_inst,109
12533,Oluwasanmi Koyejo,A5076316802,alias,I157725225,round2_inst,194
12534,Ranga Dias,A5040823929,exact,I5388228,round2_inst,78
12535,Tyler R Kartzinel,A5073382238,fuzzy,I27804330,round2_inst,74
12536,Andrew R Thurber,A5064962865,fuzzy,I131249849,round2_inst,87
12537,Thomas J Schwartz,A5012109641,fuzzy,I7947594,round3_semantic,54
12538,Deren Eaton,A5079421225,alias,I78577930,round2_inst,66
12539,Samet Oymak,A5050547472,exact,I103635307,round2_inst,196
12540,Lauren D Zarzar,A5022036259,fuzzy,I130769515,round2_inst,99
12541,Bin Liu,A5100624133,alias,I156087764,round2_inst,153
12542,Fei Zhang,A5100412172,alias,I102322142,round2_inst,68
12543,Maureen A Craig,A5030700235,fuzzy,I57206974,round2_inst,61
12544,Javier D Sanchez-Yamagishi,A5069010166,fuzzy,I204250578,round2_inst,59
12545,Adriana Kovashka,A5072882318,alias,I170201317,round2_inst,118
12547,Matthew Z Anderson,A5053724622,fuzzy,I52357470,round3_semantic,90
12548,Bhart-Anjan S Bhullar,A5088906406,fuzzy,I32971472,round3_semantic,121
12550,Sameer Singh,A5005779128,exact,I204250578,round2_inst,505
12551,EDGAR DOBRIBAN,A5031235093,exact,,name_unique,133
12552,Alexander Volfovsky,A5056559023,exact,I170897317,round2_inst,105
12553,Quinn M Konopacky,A5072169121,fuzzy,I36258959,round2_inst,288
12554,Priyam Patel,A5064580739,exact,I223532165,round2_inst,38
12555,Jared Murray,A5033884286,alias,I86519309,round2_inst,92
12556,Carl M Vondrick,A5103033393,fuzzy,I78577930,round3_semantic,130
12557,Pavel Galashin,A5003525038,alias,I161318765,round2_inst,77
12558,Serena M Eley,A5008838537,fuzzy,I167576493,round2_inst,66
12559,Ester J Kwon,A5033776208,fuzzy,I36258959,round2_inst,58
12560,Jian Xu,A5100380901,alias,I121820613,round3_semantic,94
12562,Tran B Nguyen,A5013650124,fuzzy,I84218800,round3_semantic,119
12563,Wenzhuo Wu,A5057989682,alias,I219193219,round3_semantic,190
12564,Shubhra Bansal,A5061993274,alias,I133999245,round2_inst,51
12565,Justin B Sambur,A5062645629,fuzzy,I92446798,round3_semantic,75
12566,Xusheng Xiao,A5012621594,exact,I58956616,round2_inst,105
12567,Joydeep Biswas,A5004302220,exact,I86519309,round2_inst,175
12568,Margaret Zimmer,A5003018267,exact,I185103710,round2_inst,106
12569,Minje Kim,A5064582903,exact,I592451,round2_inst,153
12570,Mahanth Gowda,A5064270644,exact,I130769515,round2_inst,51
12573,Ilan Shomorony,A5046640187,exact,I157725225,round2_inst,143
12574,Xin Zhao,A5019676309,exact,I8078737,round3_semantic,258
12575,Licong Cui,A5049834185,exact,I919571938,round2_inst,127
12576,Daniel A Stolper,A5017713485,fuzzy,I95457486,round2_inst,86
12577,Xiangnan Zhong,A5010882980,alias,I63772739,round2_inst,259
12578,Michael C Campbell,A5071166177,fuzzy,I137853757,round3_semantic,98
12579,Judson D Ryckman,A5041658173,fuzzy,I8078737,round2_inst,77
12580,Katharina Maisel,A5012366454,exact,,name_unique,49
12581,Jangwook P Jung,A5009763791,fuzzy,I121820613,round2_inst,64
12582,Anthony S Hall,A5112664443,fuzzy,I145311948,round2_inst,34
12584,Andrew Smye,A5079529100,alias,I130769515,round2_inst,135
12585,Ehsan Dehghan-Niri,A5008997424,alias,I10052268,round2_inst,45
12586,Sicun Gao,A5081085178,alias,I36258959,round3_semantic,118
12587,Tyler Summers,A5051772147,exact,I162577319,round2_inst,219
12588,Kathryn H Matlack,A5013309807,fuzzy,I157725225,round2_inst,103
12589,Emily Tsui,A5025162714,alias,I107639228,round2_inst,122
12590,Robert L Unckless,A5051164020,fuzzy,I146416000,round2_inst,104
12591,Julio C Sepulveda,A5059164017,alias,I188538660,round2_inst,172
12592,Sepehr Assadi,A5060978295,exact,I102322142,round3_semantic,174
12593,Feng Xiao,A5030579480,alias,I24571045,round3_semantic,103
12594,Zhen Ni,A5075006150,alias,I63772739,round3_semantic,146
12595,Jing Fan,A5085522555,alias,I125687163,round3_semantic,65
12599,Valerie J Taylor,A5045729351,fuzzy,I186143895,round2_inst,46
12600,Zachary K Wickens,A5044150277,fuzzy,I135310074,round2_inst,79
12601,Yan Wang,A5079667699,alias,I134113660,round3_semantic,116
12603,Xin Fan,A5006602012,exact,I131651094,round2_inst,117
12604,Guillaume Duclos,A5062437337,exact,,name_unique,37
12605,Abhinav Bhatele,A5081506338,alias,I66946132,round2_inst,223
12606,Patricia B Weisensee,A5087583250,fuzzy,I204465549,round2_inst,50
12607,Jian-Xun Wang,A5085043351,alias,I107639228,round2_inst,266
12608,Reza Akhavian,A5084562588,exact,,name_unique,68
12609,Sebastian J Streichan,A5065192814,fuzzy,I154570441,round2_inst,61
12610,Mohsen Amini Salehi,A5056812379,alias,I79516672,round3_semantic,81
12611,Sally E Pusede,A5030430456,fuzzy,I51556381,round2_inst,151
12612,Xin Zhang,A5057742472,alias,I149521062,round3_semantic,452
12613,Lantao Liu,A5101917996,alias,I592451,round2_inst,169
12614,Cunxi Yu,A5029321729,exact,,name_unique,126
12615,Tianyi Chen,A5100783476,alias,I165799507,round3_semantic,182
12616,Amy N Nicholson,A5062718076,fuzzy,I114027177,round3_semantic,102
12618,Maureen E Lynch,A5056996175,fuzzy,I188538660,round2_inst,51
12619,Pedro Lopes,A5052549454,alias,I40347166,round3_semantic,175
12620,Judith E Fan,A5003160263,fuzzy,I36258959,round2_inst,96
12621,JAVIER ORTEGA-HERNANDEZ,A5026776846,alias,I136199984,round2_inst,137
12622,Pavan Hosur,A5036561359,exact,,name_unique,91
12623,Kelsey Lucca,A5054143025,exact,,name_unique,30
12624,Weiwei Mo,A5080704346,exact,I161057412,round2_inst,87
12625,Aravind Prakash,A5110290219,exact,,name_unique,43
12626,Harikrishnan Parameswaran,A5056906438,exact,,name_unique,85
12627,Arvind Gopinath,A5007809664,exact,,name_unique,122
12628,Mahshid Amirabadi,A5076579091,exact,,name_unique,88
12629,Brian Zhou,A5039401254,alias,I103531236,round2_inst,57
12632,Sucheta Soundarajan,A5062221607,exact,,name_unique,93
12633,Snigdha Chaturvedi,A5041254552,alias,I114027177,round2_inst,109
12634,Neha Garg,A5028170003,exact,I130701444,round3_semantic,172
12635,Lauren Hallett,A5086739528,alias,I181233156,round2_inst,94
12636,Cindy Hsin-Liu Kao,A5002723576,alias,I205783295,round2_inst,69
12637,Adam J Hauser,A5056631722,alias,I17301866,round2_inst,121
12638,Jan-Willem van de Meent,A5073129092,exact,I12912129,round2_inst,123
12639,Roderic Crooks,A5005072848,exact,I204250578,round2_inst,32
12641,Alexandros Kapravelos,A5041544321,exact,,name_unique,67
12642,Xianfeng Yang,A5003080721,exact,I223532165,round2_inst,123
12643,Jie He,A5100670562,alias,I130701444,round3_semantic,41
12644,Alex J Hughes,A5089310652,fuzzy,I79576946,round2_inst,91
12645,Jeremiah M Blocki,A5028278191,fuzzy,I219193219,round2_inst,141
12646,Peter Schauss,A5018969123,alias,I51556381,round2_inst,63
12647,Rachit Agarwal,A5104096201,alias,I205783295,round3_semantic,32
12648,Aditya Bhaskara,A5014414126,exact,I223532165,round2_inst,118
12650,Siamak Nejati,A5027405483,exact,I114395901,round2_inst,85
12652,Akane Sano,A5061041118,alias,I74775410,round2_inst,145
12653,Xiang Chen,A5023204103,exact,I161318765,round3_semantic,74
12654,Shreesh P Mysore,A5050311256,fuzzy,I145311948,round2_inst,52
12655,Mads R Almassalkhi,A5053327116,fuzzy,I111236770,round2_inst,115
12656,Tyler J Grassman,A5037191900,fuzzy,I52357470,round2_inst,133
12657,Michael A Forbes,A5017319217,fuzzy,I157725225,round2_inst,108
12658,Thomas Shea,A5001413091,exact,I1331384533,round2_inst,259
12659,Michael B Kane,A5040614037,fuzzy,I12912129,round2_inst,116
12660,Jennifer L Druhan,A5082467328,fuzzy,I157725225,round2_inst,206
12661,Albert RUHI,A5089033759,alias,I95457486,round2_inst,119
12662,Joseph M Zadrozny,A5014303125,fuzzy,I92446798,round2_inst,153
12663,Catherine D Eichhorn,A5019057365,fuzzy,I114395901,round2_inst,31
12664,Kathryn Daltorio,A5072756702,alias,I58956616,round2_inst,69
12665,Robyn J Crook,A5030441382,fuzzy,I71838634,round2_inst,49
12666,Ioannis Gkioulekas,A5091763115,exact,,name_unique,99
12667,Emily Whiting,A5015448529,exact,I111088046,round2_inst,65
12668,Keely A Muscatell,A5058231774,fuzzy,I114027177,round2_inst,83
12669,Marie E Berry,A5044930760,fuzzy,I131651094,round2_inst,41
12670,Fei Miao,A5100660283,exact,I140172145,round3_semantic,30
12671,Archana Kamal,A5034009980,exact,I133738476,round2_inst,84
12672,Felix Heide,A5059313827,exact,,name_unique,220
12673,Jeffrey J Richards,A5014935844,fuzzy,I111979921,round2_inst,313
12674,Ana Asenjo-Garcia,A5018422607,alias,I78577930,round3_semantic,77
12675,Leo C Stein,A5064122083,fuzzy,I368840534,round2_inst,184
12676,Yingjie Lao,A5071172709,alias,I8078737,round2_inst,103
12677,Yarui Peng,A5070766006,exact,,name_unique,66
12679,Sonya E Neal,A5019588277,fuzzy,I36258959,round2_inst,38
12680,Nitzan Shabek,A5000796348,exact,,name_unique,47
12681,Jack Montgomery,A5043953713,alias,I82497590,round2_inst,53
12682,Enrique Rojas,A5010295526,alias,I57206974,round3_semantic,69
12683,Maureen Ritchey,A5082736753,exact,,name_unique,81
12684,Stephan Mandt,A5036302820,exact,I204250578,round2_inst,189
12685,Kerrie A Douglas,A5049462632,fuzzy,I219193219,round2_inst,140
12687,Constantine Sideris,A5082629955,exact,,name_unique,101
12688,Edward Kennedy,A5052315912,alias,I74973139,round2_inst,194
12689,Xingjie Ni,A5059673280,exact,I130769515,round2_inst,135
12690,Ding Zhao,A5037644321,alias,I74973139,round3_semantic,343
12692,Shahriar Nirjon,A5044492162,exact,I114027177,round2_inst,103
12693,Richard Y Zhang,A5079119611,fuzzy,I157725225,round3_semantic,67
12694,Marshini Chetty,A5065790866,exact,,name_unique,93
12695,Fangqiong Ling,A5071277686,exact,I204465549,round2_inst,39
12696,Joseph Parker,A5046097056,exact,I122411786,round3_semantic,52
12697,Zhou Li,A5100452308,exact,I204250578,round3_semantic,553
12698,Shirin Saeedi Bidokhti,A5080725457,exact,I79576946,round2_inst,104
12699,Jianqing Liu,A5073815713,alias,I82495205,round2_inst,139
12700,Jianxi Gao,A5031928873,alias,I165799507,round2_inst,263
12701,John R Swierk,A5005111374,fuzzy,I123946342,round2_inst,60
12703,Chang Liu,A5100353173,alias,I155781252,round2_inst,99
12704,Celia Reina,A5040116671,exact,,name_unique,45
12705,Joshua Island,A5035451743,alias,I133999245,round2_inst,77
12706,Danielle R Wood,A5085515290,fuzzy,I63966007,round3_semantic,85
12708,Jai Rudra,A5011259207,alias,I204465549,round2_inst,64
12709,Daniel Wong,A5000712719,alias,I103635307,round2_inst,75
12710,Clay Tabor,A5048642540,exact,I140172145,round2_inst,107
12711,Sujith Vijayan,A5101834933,alias,I859038795,round2_inst,43
12713,Christopher Kanan,A5046979072,exact,I155173764,round2_inst,168
12714,Marina Radulaski,A5078959533,exact,,name_unique,114
12715,Bo Tang,A5074257864,alias,I99041443,round3_semantic,160
12716,Silvie Huijben,A5090171928,exact,,name_unique,56
12717,Caren M Walker,A5048594290,fuzzy,I36258959,round2_inst,90
12718,Kareen L Coulombe,A5090551201,alias,I27804330,round3_semantic,56
12719,Eleni Panagiotou,A5050443074,alias,I177097968,round2_inst,44
12721,Rosario Porras-Aguilar,A5091290303,exact,,name_unique,41
12723,Karthik Anantharaman,A5090479768,alias,I135310074,round3_semantic,207
12724,Natalie G Nelson,A5091088833,fuzzy,I137902535,round2_inst,80
12725,Jean Fan,A5033929431,alias,I145311948,round2_inst,139
12726,Jessica M Anna,A5012409984,fuzzy,I79576946,round2_inst,80
12729,Mahnas J Mohammadi-Aragh,A5053349857,fuzzy,I99041443,round2_inst,67
12730,Phillip J Milner,A5002804366,fuzzy,I205783295,round2_inst,199
12731,Brian Bailey,A5008008876,alias,I84218800,round2_inst,94
12732,Chi Zhang,A5012408594,alias,I592451,round3_semantic,485
12733,Ioannis Karamouzas,A5031182577,exact,,name_unique,61
12734,Damek S Davis,A5011856337,fuzzy,I205783295,round3_semantic,106
12735,Andrew S Obus,A5023255232,fuzzy,I141810926,round2_inst,56
12736,Julien Roche,A5011316053,alias,I173911158,round3_semantic,35
12737,Tao Han,A5101604804,exact,I102149020,round2_inst,158
12738,Mohammad Khalid Jawed,A5055368146,exact,,name_unique,193
12740,Samer Gozem,A5061915100,exact,,name_unique,90
12741,Qixing Huang,A5056540212,alias,I86519309,round3_semantic,253
12742,Chanwoo Kim,A5100684422,exact,I135310074,round2_inst,123
12743,Shiyi Wei,A5033317811,alias,I162577319,round2_inst,50
12745,Amanda M Brown,A5074533382,fuzzy,I12315562,round3_semantic,37
12746,Sparkle L Malone,A5000065777,fuzzy,I19700959,round2_inst,84
12747,Xiaodan Gu,A5089284339,alias,I44854399,round2_inst,271
12748,Xiaojia S Zhang,A5046221521,fuzzy,I157725225,round2_inst,41
12749,Marcelo Worsley,A5080000490,alias,I111979921,round2_inst,91
12750,Jessica Larsen,A5047769936,alias,I8078737,round2_inst,32
12751,Angela M Mabb,A5047407682,fuzzy,I181565077,round2_inst,50
12752,Swastik Brahma,A5086959874,alias,I75256744,round2_inst,74
12754,Lei Jiao,A5053369746,alias,I181233156,round2_inst,105
12755,Richard A Luettich,A5017356418,fuzzy,I114027177,round3_semantic,161
12756,Michael C Young,A5033300317,fuzzy,I90871651,round3_semantic,224
12757,Neha Kumar,A5088363723,alias,I130701444,round3_semantic,168
12758,Yangying Zhu,A5108240485,alias,I154570441,round2_inst,76
12759,Alicia J Kollar,A5062027970,fuzzy,I66946132,round2_inst,44
12760,Jovan Tatar,A5042139250,exact,,name_unique,44
12761,Sanket A Deshmukh,A5085371954,fuzzy,I859038795,round3_semantic,98
12762,Niya Sa,A5086506575,exact,I33434090,round2_inst,57
12763,Joshua A Grochow,A5062065155,fuzzy,I188538660,round2_inst,105
12765,Yanmin Gong,A5035287134,exact,,round3_semantic,102
12766,Maria S Peresin,A5060232257,fuzzy,I82497590,round2_inst,125
12767,Ali C Gurbuz,A5036752295,fuzzy,I99041443,round2_inst,218
12768,Xiaozheng He,A5019785197,alias,I165799507,round2_inst,165
12769,Gregg Duncan,A5081378279,alias,I66946132,round2_inst,74
12770,George M Slota,A5038499316,fuzzy,I165799507,round2_inst,54
12771,Desheng Zhang,A5100603762,exact,I102322142,round2_inst,301
12772,Thomas P Purdy,A5046979085,fuzzy,I170201317,round2_inst,92
12773,Blase Ur,A5071246801,alias,I40347166,round2_inst,92
12774,Pavel Skums,A5052456631,alias,I181565077,round2_inst,162
12775,Arghavan Louhghalam,A5021129100,exact,I100633361,round2_inst,54
12776,Xinyu Zhao,A5035922073,alias,I140172145,round3_semantic,114
12777,Katerina Ziotopoulou,A5009622838,exact,,name_unique,85
12778,Ramses V Martinez,A5058420143,alias,I219193219,round3_semantic,76
12779,Yue M Ning,A5024383883,fuzzy,I108468826,round2_inst,119
12780,Qingxue Zhang,A5101659962,alias,I592451,round2_inst,60
12781,Eric Detsi,A5038571349,alias,I79576946,round2_inst,94
12783,Jeremy A Riousset,A5057925807,fuzzy,I106959904,round2_inst,41
12784,Heather Culbertson,A5026024402,alias,I1174212,round2_inst,67
12785,Asif I Khan,A5049163544,fuzzy,I130701444,round3_semantic,172
12786,Sangho Bok,A5011396530,exact,,name_unique,51
12787,Elena Zheleva,A5071079350,exact,I39422238,round2_inst,93
12789,Thomas A Searles,A5003488276,fuzzy,I137853757,round2_inst,101
12790,Vasilis Gkatzelis,A5055235820,exact,,name_unique,103
12791,Chao Ma,A5026060627,exact,,round3_semantic,112
12792,Yudong Chen,A5060774236,alias,I205783295,round2_inst,276
12793,Lining Yao,A5052051114,alias,I74973139,round3_semantic,148
12794,Remi A Chou,A5047776960,alias,I39587148,round2_inst,109
12795,Wen-fai Fong,A5015506314,alias,I111979921,round2_inst,257
12796,Pravesh K Kothari,A5068103506,fuzzy,I74973139,round2_inst,180
12797,Alireza Talebpour,A5077932885,exact,I157725225,round3_semantic,89
12798,Matthew L Niemiller,A5087239266,fuzzy,I82495205,round2_inst,155
12799,Anthony R Cummings,A5050774796,fuzzy,I162577319,round2_inst,36
12800,Kevin S Xu,A5009765913,fuzzy,I90871651,round3_semantic,95
12802,Jorge A Sefair,A5043132848,fuzzy,I55732556,round2_inst,35
12803,Michelle Bensi,A5008227968,alias,I66946132,round2_inst,72
12804,Justin M Bradley,A5034664299,fuzzy,I114395901,round2_inst,59
12805,Weihang Wang,A5072088517,alias,I63190737,round2_inst,61
12806,George H Chen,A5015253912,fuzzy,I74973139,round3_semantic,57
12807,Christina Garman,A5029779272,alias,I219193219,round2_inst,34
12808,Dan Goldwasser,A5032121234,exact,,name_unique,160
12809,Maysamreza Chamanzar,A5055383144,exact,,name_unique,130
12810,Kerrie Wilkins-Yel,A5035094650,alias,I33434090,round2_inst,39
12812,Ahmed Alkhateeb,A5003243464,exact,I55732556,round2_inst,266
12813,Fatma Baytar,A5059080881,exact,,name_unique,67
12815,Kevin C Rose,A5089311522,fuzzy,I165799507,round2_inst,136
12816,Emrah Akyol,A5012879525,exact,I123946342,round2_inst,176
12817,Angela Pitenis,A5018533251,alias,I154570441,round2_inst,71
12818,Feng Yan,A5100381152,exact,I134113660,round3_semantic,207
12819,Nick J Carroll,A5018582153,fuzzy,I169521973,round2_inst,33
12821,Scott D Hansen,A5089202413,fuzzy,I181233156,round3_semantic,71
12822,Subhonmesh Bose,A5034661090,exact,I157725225,round2_inst,139
12823,Caterina Gratton,A5066098469,exact,,name_unique,94
12824,Chunyuan Diao,A5053986999,exact,,name_unique,50
12825,Zhaoran Wang,A5101934111,alias,I111979921,round3_semantic,330
12826,Robert A Carrillo,A5059516235,fuzzy,I40347166,round2_inst,37
12827,Aaron Elmore,A5041264166,alias,I40347166,round2_inst,100
12828,Yu-Xiang Wang,A5114500339,exact,I154570441,round3_semantic,43
12829,Aimy Wissa,A5076771658,exact,,name_unique,67
12830,Manish Kumar Dixit,A5079602731,alias,I91045830,round2_inst,213
12831,Jyotirmoy V Deshmukh,A5023357035,fuzzy,I1174212,round3_semantic,36
12832,Dmitry Lyumkis,A5077915889,alias,I1307098950,round2_inst,105
12833,William Wang,A5100702488,alias,I154570441,round3_semantic,227
12834,Aditya V Thakur,A5029756316,fuzzy,I84218800,round2_inst,96
12835,Dion S Antao,A5087330582,fuzzy,,round3_semantic,82
12836,Stefan Wilhelm,A5057737803,alias,I8692664,round2_inst,229
12837,Laura Aldrich-Wolfe,A5031474882,exact,,name_unique,34
12838,Elizabeth A Koebele,A5090451561,fuzzy,I134113660,round2_inst,59
12839,Haldre S Rogers,A5064302102,fuzzy,I173911158,round2_inst,87
12840,Isuru S Godage,A5026038506,fuzzy,I118353179,round3_semantic,104
12841,Yufei Ding,A5048052285,alias,I154570441,round2_inst,212
12842,Stacy Branham,A5026377321,alias,I204250578,round2_inst,74
12843,Heayoung Yoon,A5023684156,alias,I223532165,round2_inst,60
12844,Michael Naguib,A5006000233,exact,I114832834,round2_inst,174
12845,Bin Hu,A5101513622,exact,I157725225,round3_semantic,52
12846,Vinayak R Krishnamurthy,A5071253303,fuzzy,,round3_semantic,72
12847,Yingyan C Lin,A5019582323,fuzzy,I74775410,round2_inst,175
12848,Aijun Song,A5077833444,exact,I17301866,round3_semantic,129
12849,Xiaoyu Zheng,A5001036259,alias,I161318765,round2_inst,241
12850,Michael Taylor,A5067034347,alias,I12834331,round2_inst,74
12851,Shu-Wei Huang,A5053200114,alias,I188538660,round3_semantic,256
12853,Alexis C Komor,A5044327001,fuzzy,I36258959,round2_inst,57
12854,Anela Choy,A5015163606,alias,I150209017,round2_inst,81
12855,Xiang Ren,A5009408707,alias,I1174212,round2_inst,445
12856,Carolyn M Parkinson,A5021907138,fuzzy,I161318765,round2_inst,73
12857,Sherri M Cook,A5076233461,fuzzy,I188538660,round2_inst,44
12858,Mark D Stenglein,A5061136260,fuzzy,I92446798,round2_inst,121
12859,Lihua Jin,A5041307654,alias,I161318765,round3_semantic,118
12862,Gautam Dasarathy,A5068042294,exact,,name_unique,101
12863,Scott Jasechko,A5063099113,alias,I154570441,round3_semantic,102
12864,Yu Yao,A5088440837,alias,I55732556,round3_semantic,188
12866,Paolo Luzzatto-Fegiz,A5038955642,exact,I154570441,round2_inst,99
12867,Nicholas Gravish,A5034529120,alias,I36258959,round2_inst,125
12868,Katherine Bouman,A5061668167,alias,I122411786,round2_inst,157
12869,Jed R Brubaker,A5084740625,fuzzy,I188538660,round2_inst,103
12870,Ambarish Kulkarni,A5042039275,alias,I84218800,round3_semantic,105
12871,Deian Stefan,A5082723061,exact,,name_unique,124
12872,William Putnam,A5020773490,alias,I84218800,round2_inst,54
12873,Marie C Heffern,A5075325105,fuzzy,I84218800,round2_inst,47
12874,Junfei Xie,A5063416695,exact,I26538001,round2_inst,141
12875,Da Yang,A5028212408,exact,I84218800,round2_inst,81
12876,Michael Groves,A5065683715,alias,I142934699,round2_inst,74
12877,Cho-Jui Hsieh,A5010841999,alias,I161318765,round3_semantic,473
12879,Samanvaya Srivastava,A5026128758,exact,,name_unique,103
12880,Yang Weng,A5021106309,alias,I55732556,round2_inst,184
12881,Heather Holmes,A5021492042,alias,I223532165,round2_inst,133
12882,Melissa Omand,A5050804488,exact,,name_unique,65
12883,Nadia Heninger,A5007301401,alias,I36258959,round2_inst,93
12884,Bradley A Miller,A5032126349,fuzzy,I173911158,round2_inst,90
12885,Rouzbeh Amini,A5034728918,exact,,name_unique,143
12886,Daniel Krashen,A5000681345,exact,,name_unique,74
12887,Benjamin Jaye,A5081425165,exact,I130701444,round2_inst,69
12888,Peter-Michael S Osera,A5020115127,fuzzy,I173288447,round2_inst,35
12889,Sarah Hormozi,A5090443863,exact,,name_unique,79
12890,Edward Ester,A5037566157,alias,I134113660,round2_inst,75
12892,Melanie M Wood,A5111544837,fuzzy,I136199984,round3_semantic,71
12893,Anne Marie Piper,A5066173469,alias,I204250578,round2_inst,160
12894,Alan Ritter,A5039096905,exact,I130701444,round2_inst,162
12895,Paata Ivanisvili,A5033685269,exact,,name_unique,101
12896,Liang Gao,A5046337406,exact,I161318765,round3_semantic,207
12897,Jacob McFarland,A5048562592,exact,,round3_semantic,123
12898,Weiwei Xie,A5028350211,exact,I102322142,round3_semantic,349
12899,Ramana Vinjamuri,A5039030171,alias,I79272384,round2_inst,88
12900,Heng Pan,A5101930200,exact,,round3_semantic,164
12901,Eric R Wade,A5006390458,fuzzy,I149919469,round2_inst,70
12902,Nils Napp,A5056528269,exact,,name_unique,71
12903,Christopher A Baker,A5006691103,fuzzy,I10052268,round2_inst,44
12905,Fang Song,A5064804413,alias,I126345244,round2_inst,76
12906,Ryan L Harne,A5024996300,fuzzy,I130769515,round2_inst,168
12907,Cheryl P Andam,A5041001443,fuzzy,I392282,round2_inst,107
12908,Jonathan Bell,A5053080959,exact,I12912129,round3_semantic,103
12909,Huacheng Zeng,A5027120851,exact,I87216513,round2_inst,100
12910,Maria C Abascal,A5042266747,fuzzy,I57206974,round2_inst,34
12911,Urara Hasegawa,A5014147709,exact,,name_unique,77
12912,Thomas M Makris,A5053309916,fuzzy,I137902535,round2_inst,83
12913,Zubair Shafiq,A5011499718,alias,I84218800,round2_inst,133
12914,Jane Willenbring,A5012746536,alias,I97018004,round2_inst,224
12915,Monika Raj,A5037621992,alias,I150468666,round3_semantic,36
12916,Dianyun Zhang,A5082986675,alias,I219193219,round2_inst,80
12917,Andrew M Zimmer,A5078044336,fuzzy,I135310074,round2_inst,126
12918,Andrea W Richa,A5031875286,fuzzy,I55732556,round2_inst,168
12919,Ann Majewicz Fey,A5024579735,exact,I86519309,round3_semantic,93
12920,Jay S Plasman,A5015809985,fuzzy,I52357470,round2_inst,35
12921,Junjian Qi,A5046679226,alias,I108468826,round2_inst,132
12922,Jia Liu,A5100409661,alias,I52357470,round3_semantic,137
12923,Bo Ji,A5040279482,alias,I859038795,round3_semantic,149
12924,Ho Wai Howard Lee,A5083334844,exact,I204250578,round3_semantic,101
12925,Liang Zhao,A5033765170,alias,I150468666,round3_semantic,66
12926,Umit Y Ogras,A5084255924,fuzzy,I135310074,round2_inst,267
12927,Craig McGowan,A5027656559,alias,I1174212,round2_inst,84
12928,Stephanie Gil,A5000078920,exact,I136199984,round3_semantic,62
12929,Zouheir Rezki,A5008189935,exact,I185103710,round2_inst,200
12931,Stephanie S Lee,A5051012401,fuzzy,I57206974,round2_inst,87
12933,Andrew Mugler,A5011808796,exact,,name_unique,132
12935,Stefan Patrikis,A5005933087,exact,,name_unique,45
12936,John P McCutcheon,A5024240786,fuzzy,I55732556,round2_inst,79
12937,Idalis Villanueva,A5017566445,exact,I33213144,round2_inst,135
12938,Marine A Denolle,A5027819799,fuzzy,I201448701,round2_inst,218
12939,Ifeoma Y Ajunwa,A5077361847,fuzzy,I114027177,round2_inst,63
12940,Jeffrey M Diez,A5038556523,fuzzy,I181233156,round2_inst,69
12941,Chenhao Tan,A5079270249,exact,I40347166,round2_inst,189
12943,Arya Mazumdar,A5051046818,exact,I36258959,round2_inst,229
12944,Dimitrios Koutsonikolas,A5002416672,alias,I12912129,round2_inst,150
12945,Ramin Pashaie,A5020884076,exact,,name_unique,60
12946,Felix Xiaozhu Lin,A5025585492,alias,I51556381,round3_semantic,113
12947,Nicolo Michelusi,A5064634430,exact,I55732556,round2_inst,180
12948,Hongxin Hu,A5056657952,exact,I63190737,round3_semantic,224
12949,Rebecca Lybrand,A5083657673,alias,I84218800,round2_inst,60
12950,Rajeev K Gupta,A5003337195,fuzzy,I137902535,round3_semantic,299
12951,Dong Wang,A5100391567,exact,I157725225,round3_semantic,74
