row_id,code,scheme-name,funding-commencement-year,grant-status,lead-investigator,primary-field-of-research,current-admin-organisation,host_openalex_id,matched_name,method,relevance,ror,announcement-admin-organisation,announcement_host_openalex_id
695,FT190100812,ARC Future Fellowships,2019,Active,Prof Shayne Loft,1701 - Psychology,The University of Western Australia,,,pending,,,The University of Western Australia,
696,FT190100814,ARC Future Fellowships,2019,Closed,Dr Pat Scott,"0202 - Atomic, Molecular, Nuclear, Particle and Plasma Physics",The University of Queensland,,,pending,,,The University of Queensland,
697,FT190100819,ARC Future Fellowships,2019,Active,Prof Katia Alexander,0912 - Materials Engineering,The Australian National University,,,pending,,,Queensland University of Technology,
698,FT190100829,ARC Future Fellowships,2019,Active,A/Prof Adriana Dutkiewicz,0403 - Geology,The University of Sydney,,,pending,,,The University of Sydney,
699,FT190100854,ARC Future Fellowships,2019,Closed,Dr Cameron Shearer,0303 - Macromolecular and Materials Chemistry,The University of Adelaide,,,pending,,,The University of Adelaide,
700,FT190100855,ARC Future Fellowships,2019,Active,A/Prof Laurianne Sitbon,0806 - Information Systems,Queensland University of Technology,,,pending,,,Queensland University of Technology,
701,FT180100009,ARC Future Fellowships,2018,Closed,Prof Kathy Mills,1302 - Curriculum and Pedagogy,Australian Catholic University,I86695891,Australian Catholic University,exact,95401.375,https://ror.org/04cxm4j25,Australian Catholic University,I86695891
702,FT180100014,ARC Future Fellowships,2018,Closed,Prof Michael Westaway,1601 - Anthropology,The University of Queensland,,,pending,,,Griffith University,
703,FT180100020,ARC Future Fellowships,2018,Closed,A/Prof Tapio Simula,0206 - Quantum Physics,Swinburne University of Technology,,,pending,,,Swinburne University of Technology,
704,FT180100024,ARC Future Fellowships,2018,Closed,Prof Benjamin Schwessinger,0607 - Plant Biology,The Australian National University,,,pending,,,The Australian National University,
705,FT180100027,ARC Future Fellowships,2018,Closed,Prof Linda Wakim,1107 - Immunology,The University of Melbourne,,,pending,,,The University of Melbourne,
706,FT180100031,ARC Future Fellowships,2018,Closed,Prof Yvonne Wong,"0202 - Atomic, Molecular, Nuclear, Particle and Plasma Physics",The University of New South Wales,,,pending,,,The University of New South Wales,
707,FT180100037,ARC Future Fellowships,2018,Active,A/Prof Bishakhdatta Gayen,0404 - Geophysics,The University of Melbourne,,,pending,,,The Australian National University,
708,FT180100038,ARC Future Fellowships,2018,Active,A/Prof Liam Brady,2101 - Archaeology,Flinders University,,,pending,,,Monash University,
709,FT180100049,ARC Future Fellowships,2018,Closed,Prof Traude Beilharz,0604 - Genetics,Monash University,,,pending,,,Monash University,
710,FT180100055,ARC Future Fellowships,2018,Closed,A/Prof Mirko Lobino,0206 - Quantum Physics,Griffith University,,,pending,,,Griffith University,
711,FT180100058,ARC Future Fellowships,2018,Closed,Prof Deepak Dubal,0913 - Mechanical Engineering,The University of Adelaide,,,pending,,,The University of Adelaide,
712,FT180100066,ARC Future Fellowships,2018,Closed,Prof Luca Cortese,0201 - Astronomical and Space Sciences,The University of Western Australia,,,pending,,,The University of Western Australia,
713,FT180100067,ARC Future Fellowships,2018,Active,Prof Toby Handfield,2203 - Philosophy,Monash University,,,pending,,,Monash University,
714,FT180100069,ARC Future Fellowships,2018,Active,Prof Anthony Licata,0101 - Pure Mathematics,The Australian National University,,,pending,,,The Australian National University,
715,FT180100075,ARC Future Fellowships,2018,Closed,Prof Matthew Spittal,1605 - Policy and Administration,The University of Melbourne,,,pending,,,The University of Melbourne,
716,FT180100081,ARC Future Fellowships,2018,Closed,Prof Philip Brewer,0607 - Plant Biology,The University of Adelaide,,,pending,,,The University of Adelaide,
717,FT180100082,ARC Future Fellowships,2018,Active,Prof Mary Tolcos,1109 - Neurosciences,RMIT University,,,pending,,,RMIT University,
718,FT180100099,ARC Future Fellowships,2018,Active,Dr Ian Marquette,0105 - Mathematical Physics,La Trobe University,,,pending,,,The University of Queensland,
719,FT180100100,ARC Future Fellowships,2018,Closed,Dr Liam McGuinness,0204 - Condensed Matter Physics,The Australian National University,,,pending,,,The Australian National University,
720,FT180100116,ARC Future Fellowships,2018,Closed,Prof Dong Xu,0801 - Artificial Intelligence and Image Processing,The University of Sydney,,,pending,,,The University of Sydney,
721,FT180100123,ARC Future Fellowships,2018,Closed,A/Prof Karl Hassan,0605 - Microbiology,The University of Newcastle,,,pending,,,The University of Newcastle,
722,FT180100139,ARC Future Fellowships,2018,Closed,Prof Kristina Murphy,1602 - Criminology,Griffith University,,,pending,,,Griffith University,
723,FT180100140,ARC Future Fellowships,2018,Closed,Prof Muhammad Cheema,0806 - Information Systems,Monash University,,,pending,,,Monash University,
724,FT180100154,ARC Future Fellowships,2018,Closed,Prof Timothy Clark,0608 - Zoology,Deakin University,,,pending,,,Deakin University,
725,FT180100157,ARC Future Fellowships,2018,Active,Prof Yi-Chin Toh,0910 - Manufacturing Engineering,Queensland University of Technology,,,pending,,,Queensland University of Technology,
726,FT180100162,ARC Future Fellowships,2018,Active,Prof Hariz Halilovich,1601 - Anthropology,RMIT University,,,pending,,,RMIT University,
727,FT180100172,ARC Future Fellowships,2018,Closed,A/Prof Julia Pagan,0601 - Biochemistry and Cell Biology,The University of Queensland,,,pending,,,The University of Queensland,
728,FT180100186,ARC Future Fellowships,2018,Closed,Prof Jian Yang,0604 - Genetics,The University of Queensland,,,pending,,,The University of Queensland,
729,FT180100194,ARC Future Fellowships,2018,Closed,Prof Michael Murphy,0201 - Astronomical and Space Sciences,Swinburne University of Technology,,,pending,,,Swinburne University of Technology,
730,FT180100204,ARC Future Fellowships,2018,Closed,Prof Archa Fox,0604 - Genetics,The University of Western Australia,,,pending,,,The University of Western Australia,
731,FT180100211,ARC Future Fellowships,2018,Closed,Prof Dr Stephan Rachel,0204 - Condensed Matter Physics,The University of Melbourne,,,pending,,,The University of Melbourne,
732,FT180100214,ARC Future Fellowships,2018,Closed,Prof Chiara Neto,1007 - Nanotechnology,The University of Sydney,,,pending,,,The University of Sydney,
733,FT180100216,ARC Future Fellowships,2018,Closed,Prof Devi Stuart-Fox,0603 - Evolutionary Biology,The University of Melbourne,,,pending,,,The University of Melbourne,
734,FT180100231,ARC Future Fellowships,2018,Closed,Prof Julia Bryant,0201 - Astronomical and Space Sciences,The University of Sydney,,,pending,,,The University of Sydney,
735,FT180100232,ARC Future Fellowships,2018,Closed,Prof Julie Cairney,1007 - Nanotechnology,The University of Sydney,,,pending,,,The University of Sydney,
736,FT180100240,ARC Future Fellowships,2018,Closed,A/Prof Maurizio Meloni,1608 - Sociology,Deakin University,,,pending,,,Deakin University,
737,FT180100248,ARC Future Fellowships,2018,Closed,A/Prof Matthew Hall,0603 - Evolutionary Biology,Monash University,,,pending,,,Monash University,
738,FT180100250,ARC Future Fellowships,2018,Closed,Prof Cameron Parsell,1608 - Sociology,The University of Queensland,,,pending,,,The University of Queensland,
739,FT180100252,ARC Future Fellowships,2018,Closed,Prof Andreas Leibbrandt,1402 - Applied Economics,Monash University,,,pending,,,Monash University,
740,FT180100255,ARC Future Fellowships,2018,Closed,Prof Louise Cheng,0601 - Biochemistry and Cell Biology,The University of Melbourne,,,pending,,,The University of Melbourne,
741,FT180100256,ARC Future Fellowships,2018,Closed,A/Prof Lijun Chang,0806 - Information Systems,The University of Sydney,,,pending,,,The University of New South Wales,
742,FT180100257,ARC Future Fellowships,2018,Closed,Prof Dustin Marshall,0603 - Evolutionary Biology,Monash University,,,pending,,,Monash University,
743,FT180100260,ARC Future Fellowships,2018,Closed,Prof Thanh Vinh Nguyen,0305 - Organic Chemistry,The University of New South Wales,,,pending,,,The University of New South Wales,
744,FT180100280,ARC Future Fellowships,2018,Active,Prof Kalervo Gulson,1605 - Policy and Administration,The University of Sydney,,,pending,,,The University of New South Wales,
745,FT180100289,ARC Future Fellowships,2018,Closed,Prof Karin Nordstrom,1109 - Neurosciences,Flinders University,,,pending,,,Flinders University,
746,FT180100295,ARC Future Fellowships,2018,Closed,A/Prof James Hutchison,0303 - Macromolecular and Materials Chemistry,The University of Melbourne,,,pending,,,The University of Melbourne,
747,FT180100302,ARC Future Fellowships,2018,Closed,A/Prof Thomas White,0906 - Electrical and Electronic Engineering,The Australian National University,,,pending,,,The Australian National University,
748,FT180100309,ARC Future Fellowships,2018,Active,Prof Mike Morley,2101 - Archaeology,Flinders University,,,pending,,,University of Wollongong,
749,FT180100312,ARC Future Fellowships,2018,Active,A/Prof Qiang Fu,0904 - Chemical Engineering,University of Technology Sydney,,,pending,,,The University of Melbourne,
750,FT180100317,ARC Future Fellowships,2018,Closed,A/Prof Eric Cavalcanti,0206 - Quantum Physics,Griffith University,,,pending,,,Griffith University,
751,FT180100321,ARC Future Fellowships,2018,Closed,Prof Cathryn Trott,0201 - Astronomical and Space Sciences,Curtin University,I205640436,Curtin University,exact,205591.45,https://ror.org/02n415q13,Curtin University,I205640436
752,FT180100324,ARC Future Fellowships,2018,Closed,Prof Matthew Dolan,"0202 - Atomic, Molecular, Nuclear, Particle and Plasma Physics",The University of Melbourne,,,pending,,,The University of Melbourne,
753,FT180100327,ARC Future Fellowships,2018,Closed,A/Prof Nicholas Deutscher,0401 - Atmospheric Sciences,University of Wollongong,,,pending,,,University of Wollongong,
754,FT180100333,ARC Future Fellowships,2018,Closed,Prof Suresh Mathivanan,0601 - Biochemistry and Cell Biology,La Trobe University,,,pending,,,La Trobe University,
755,FT180100338,ARC Future Fellowships,2018,Active,A/Prof Saulo Martelli,0903 - Biomedical Engineering,Queensland University of Technology,,,pending,,,Flinders University,
756,FT180100343,ARC Future Fellowships,2018,Closed,Dr Ivan Maksymov,0906 - Electrical and Electronic Engineering,Swinburne University of Technology,,,pending,,,RMIT University,
757,FT180100353,ARC Future Fellowships,2018,Closed,Dr Gabriele Tartaglino-Mazzucchelli,0105 - Mathematical Physics,The University of Queensland,,,pending,,,The University of Western Australia,
758,FT180100354,ARC Future Fellowships,2018,Active,A/Prof Tatsuya Amano,0502 - Environmental Science and Management,The University of Queensland,,,pending,,,The University of Queensland,
759,FT180100361,ARC Future Fellowships,2018,Closed,A/Prof Hongjie An,0306 - Physical Chemistry (Incl. Structural),Griffith University,,,pending,,,The Australian National University,
760,FT180100371,ARC Future Fellowships,2018,Active,Prof Rosalind Smith,2005 - Literary Studies,The Australian National University,,,pending,,,The University of Newcastle,
761,FT180100374,ARC Future Fellowships,2018,Closed,A/Prof Kaye Morgan,0205 - Optical Physics,Monash University,,,pending,,,Monash University,
762,FT180100375,ARC Future Fellowships,2018,Closed,Prof Mark Krumholz,0201 - Astronomical and Space Sciences,The Australian National University,,,pending,,,The Australian National University,
763,FT180100385,ARC Future Fellowships,2018,Active,A/Prof Raffaella Demichelis,0307 - Theoretical and Computational Chemistry,Curtin University,I205640436,Curtin University,exact,205591.45,https://ror.org/02n415q13,Curtin University,I205640436
764,FT180100387,ARC Future Fellowships,2018,Closed,Prof Ziqi Sun,0912 - Materials Engineering,Queensland University of Technology,,,pending,,,Queensland University of Technology,
765,FT180100397,ARC Future Fellowships,2018,Closed,Prof Megan Maher,0601 - Biochemistry and Cell Biology,The University of Melbourne,,,pending,,,La Trobe University,
766,FT180100407,ARC Future Fellowships,2018,Closed,Dr Laura Weyrich,0603 - Evolutionary Biology,The University of Adelaide,,,pending,,,The University of Adelaide,
767,FT180100409,ARC Future Fellowships,2018,Closed,Dr Michael Considine,0607 - Plant Biology,The University of Western Australia,,,pending,,,The University of Western Australia,
768,FT180100417,ARC Future Fellowships,2018,Closed,Prof Kristopher Kilian,0903 - Biomedical Engineering,The University of New South Wales,,,pending,,,The University of New South Wales,
769,FT180100447,ARC Future Fellowships,2018,Closed,Prof Michael Richardson,1701 - Psychology,Macquarie University,,,pending,,,Macquarie University,
770,FT180100458,ARC Future Fellowships,2018,Closed,Prof Andrew Zele,1701 - Psychology,Queensland University of Technology,,,pending,,,Queensland University of Technology,
771,FT180100462,ARC Future Fellowships,2018,Active,Prof Felicity Cox,2004 - Linguistics,Macquarie University,,,pending,,,Macquarie University,
772,FT180100466,ARC Future Fellowships,2018,Closed,A/Prof Steven Wiederman,1109 - Neurosciences,The University of Adelaide,,,pending,,,The University of Adelaide,
773,FT180100476,ARC Future Fellowships,2018,Closed,Prof Caitlin Byrt,0607 - Plant Biology,The Australian National University,,,pending,,,The University of Adelaide,
774,FT180100491,ARC Future Fellowships,2018,Closed,Dr Jennifer Kelley,0603 - Evolutionary Biology,The University of Western Australia,,,pending,,,The University of Western Australia,
775,FT180100494,ARC Future Fellowships,2018,Active,A/Prof Melissa Merritt,2202 - History and Philosophy of Specific Fields,The University of New South Wales,,,pending,,,The University of New South Wales,
776,FT180100495,ARC Future Fellowships,2018,Closed,Prof Christoph Federrath,0201 - Astronomical and Space Sciences,The Australian National University,,,pending,,,The Australian National University,
777,FT180100496,ARC Future Fellowships,2018,Closed,Prof Vincent Gramoli,0805 - Distributed Computing,The University of Sydney,,,pending,,,The University of Sydney,
