rid,eu_name,authorid,match_type,host_id,source
3578,Malte Rosemeyer,A5037103490,exact,I75951250,round2_inst
3579,Ilanit Gordon,A5049276949,exact,I13955877,round2_inst
3580,Suzanne Dikker,A5020379911,exact,,name_unique
3581,Tamás Faragó,A5017726486,exact,I106118109,round2_inst
3582,Matthias Urban,A5008245214,exact,,round4_semtie
3583,Wouter Van Den Bos,A5054947147,exact,,name_unique
3584,Sigal Zilcha-Mano,A5019181356,exact,I91203450,round3_semantic
3585,Radoslaw Martin Cichy,A5089543782,alias,I75951250,round2_inst
3586,Nathan Faivre,A5051118769,exact,I1294671590,round2_inst
3587,Gry Oftedal,A5021866481,exact,,name_unique
3588,Michael Lombardo,A5089543470,exact,I30771326,round2_inst
3589,Surjo Soekadar,A5042255270,alias,,round3_semantic
3590,Simone Kuehn,A5110904026,exact,,round3_semantic
3591,Marco Marelli,A5073018684,exact,,name_unique
3592,Ellen De Bruijn,A5018617932,exact,,name_unique
3593,Delphine Oudiette,A5075924830,exact,I154526488,round3_semantic
3594,Yuval Hart,A5003719175,exact,I197251160,round3_semantic
3595,Tobias Kaufmann,A5089623913,exact,I8087733,round2_inst
3596,Judith Domínguez Borràs,A5027718334,exact,I71999127,round2_inst
3597,Philipp Kanske,A5032090455,exact,,round3_semantic
3598,Jakub Dotlačil,A5011975016,exact,,name_unique
3599,Tom Schonberg,A5089277904,exact,I16391192,round2_inst
3600,Thomas Wallis,A5076628104,exact,,name_unique
3601,Michaël Peyrot,A5073630241,exact,I121797337,round2_inst
3602,Tim Van De Cruys,A5067470407,exact,I99464096,round2_inst
3603,Constantin Rothkopf,A5015277967,alias,I31512782,round2_inst
3604,Kamilla Miskowiak,A5044746918,alias,I124055696,round2_inst
3605,Abbie Hantgan-Sonko,A5063756359,alias,I1294671590,round2_inst
3606,Claire Sergent,A5045953328,exact,,name_unique
3607,Kristian Tylén,A5023034161,exact,,name_unique
3608,Arjen Alink,A5056899860,exact,,name_unique
3609,Gesa Hartwigsen,A5021157610,exact,,round3_semantic
3610,Simon Van Gaal,A5005327084,exact,,name_unique
3611,Kristin Lemhofer,A5044289908,exact,,name_unique
3612,Joshua Tybur,A5066329079,alias,,round3_semantic
3613,Johann-Mattis List,A5012676548,exact,I186354981,round2_inst
3614,Valentina Bambini,A5031747764,exact,,name_unique
3615,Stefano Palminteri,A5028199267,exact,I154526488,round4_semtie
3616,Benjamin Morillon,A5003525004,exact,I154526488,round2_inst
3617,Alex Taylor,A5029562752,exact,,round4_semtie
3618,Clare Press,A5065860406,exact,I98259816,round2_inst
3619,Martijn Pieter Van Den Heuvel,A5009949271,alias,,round3_semantic
3620,Bernhard Spitzer,A5073216442,exact,,round3_semantic
3621,Minna Torppa,A5004373982,exact,,name_unique
3623,Alejandrina Cristia,A5042831132,exact,I1294671590,round4_semtie
3624,Sebastian Watzl,A5034857753,exact,I184942183,round2_inst
3625,Lukas Van Oudenhove,A5001562615,exact,,name_unique
3626,Stamatios Sotiropoulos,A5052140351,alias,I142263535,round2_inst
3627,Sabina Leonelli,A5027303084,exact,,name_unique
3628,Heleen Slagter,A5008830761,alias,,round3_semantic
3629,Alexander Schütz,A5000031221,exact,,round3_semantic
3630,Bernhard Staresina,A5087500318,alias,I40120149,round2_inst
3631,Floris De Lange,A5091104349,alias,I145872427,round2_inst
3632,Daniel Margulies,A5006201680,exact,,name_unique
3633,Birte Forstmann,A5032945266,alias,I887064364,round4_semtie
3634,Marios Philiastides,A5003661435,alias,I7882870,round2_inst
3635,Bridget Waller,A5020229751,alias,I52590639,round2_inst
3636,Lauren Brent,A5005475843,alias,I23923803,round2_inst
3637,Bhismadev Chakrabarti,A5007803639,exact,,name_unique
3638,Stefan Van Der Stigchel,A5050210515,exact,I193662353,round2_inst
3639,Redmond O'Connell,A5102497074,exact,,name_unique
3640,Iris Tatjana Kolassa,A5063783339,exact,,name_unique
3641,James Bonaiuto,A5039504387,exact,I1294671590,round2_inst
3642,Markus Siegel,A5063636409,exact,I8087733,round2_inst
3643,Ellen Hamaker,A5078661846,alias,I193662353,round2_inst
3644,Nitzan Censor,A5055337542,exact,,name_unique
3645,Yuval Nir,A5069158944,exact,,name_unique
3646,Martin Rolfs,A5052693004,exact,,name_unique
3647,Dominik Bach,A5054780837,alias,I135140700,round2_inst
3648,Michel Thiebaut De Schotten,A5024787899,exact,I1294671590,round3_semantic
3649,Raquel Fernandez Rovira,A5030112271,fuzzy,,round3_semantic
3650,Christopher Mark Bird,A5040659934,alias,,round4_maxpapers
3651,John Robert Gareth Williams,A5002313174,alias,I130828816,round2_inst
3652,Tarja Tellervo Knuuttila,A5003381023,alias,I129774422,round2_inst
3653,Aikaterini Fotopoulou,A5000736540,exact,,name_unique
3654,Marko Nardini,A5010382710,exact,I190082696,round2_inst
3656,Bahador Bahrami,A5049607869,exact,I8204097,round4_semtie
3657,Adam Sanborn,A5095601477,exact,,name_unique
3658,Giovanni Pezzulo,A5053290697,exact,,round3_semantic
3659,Judit Gervain,A5065300194,exact,I138689650,round2_inst
3660,Judith Holler,A5003283632,exact,,name_unique
3661,Anna Franklin,A5012667644,exact,I162608824,round2_inst
3662,Frederick Leon Julien Verbruggen,A5079789064,fuzzy,I32597200,round2_inst
3663,Karin Roelofs,A5087340678,exact,I145872427,round2_inst
3664,Elizabeth Alice Jefferies,A5062704227,alias,I52099693,round2_inst
3665,Andrew J Koontz-Garboden,A5061522229,fuzzy,I28407311,round2_inst
3666,Marco Tamietto,A5033230100,exact,,name_unique
3667,Gerhard Jocham,A5055635241,exact,,name_unique
3668,Catarina Dutilh Novaes,A5026914322,exact,,round4_semtie
3669,Kristine Walhovd,A5061605810,alias,I184942183,round2_inst
3670,Simone Pika,A5002820090,exact,,name_unique
3671,Meike Bartels,A5029768836,exact,,round3_semantic
3672,Anders Martin Fjell,A5023405914,alias,I184942183,round2_inst
3673,Christian Carl Ruff,A5043120916,alias,I202697423,round2_inst
3674,Máté Miklós Lengyel,A5023602087,fuzzy,I198945027,round2_inst
3675,Victoria Southgate,A5047297638,exact,,name_unique
3676,Christian Fritz Andreas Doeller,A5041330412,fuzzy,I204778367,round3_semantic
3677,Jelte Wicherts,A5021799332,exact,I193700539,round2_inst
3678,Emmanouil Tsakiris,A5055512942,exact,,name_unique
3680,Christopher Iliev Petkov,A5030790098,fuzzy,I84884186,round2_inst
3681,Marius Vincent Peelen,A5025496546,alias,I145872427,round2_inst
3682,Christopher Summerfield,A5031878516,exact,,name_unique
3683,Bence Gyorgy Nanay,A5013703767,fuzzy,I149213910,round2_inst
3684,Laura Kallmeyer,A5004268590,exact,,name_unique
3685,Domenica Bueti,A5008006939,exact,,name_unique
3686,Benjamin Ambridge,A5038150862,alias,I146655781,round2_inst
3687,Kenneth Smith,A5101943875,exact,I98677209,round4_maxpapers
3688,Isabela Granic,A5041622156,exact,,name_unique
3689,Louise Mary Connell,A5003814468,fuzzy,I157286207,round2_inst
3690,Francesco Berto,A5046341120,exact,,name_unique
3691,Nicholas James Shea,A5079991803,alias,I124357947,round2_inst
3692,Roberta Anna Grazia D'Alessandro,A5107344876,fuzzy,,round3_semantic
3693,Amanda Gabrielle Wood,A5033274421,alias,I169199633,round2_inst
3694,Eveline Adriana Maria Crone,A5064580768,fuzzy,I913958620,round3_semantic
3695,Roland William Fleming,A5048566788,fuzzy,I200763008,round2_inst
3696,Erno Jan Hermans,A5077600021,alias,I2802934949,round2_inst
3698,Jonas Ferdinand Obleser,A5071259609,fuzzy,I9341345,round2_inst
3699,Christopher David Iain Chambers,A5111899573,fuzzy,,round3_semantic
3700,David Stifter,A5069712000,exact,I157286207,round2_inst
3701,Simon Hanslmayr,A5012219181,exact,I7882870,round3_semantic
3702,Martine Robbeets,A5009459959,exact,I149899117,round2_inst
3704,Sid Kouider,A5015196854,exact,,round4_semtie
3705,Michela Massimi,A5036505806,exact,I98677209,round2_inst
3706,Denny Borsboom,A5029100305,exact,I887064364,round2_inst
3707,Christine Anna Caldwell,A5033324265,alias,I12093191,round2_inst
3709,Robert Klassen,A5071058104,alias,I52099693,round2_inst
3710,Pol Van Lier,A5089377692,exact,,name_unique
3711,Jonathan Mark Smallwood,A5088006732,fuzzy,I52099693,round2_inst
3712,Tom René Beckers,A5087334854,fuzzy,I99464096,round2_inst
3713,Sabine Erika Stoll,A5014226773,alias,I202697423,round2_inst
3714,Antoine Lutz,A5002695463,exact,,name_unique
3715,Morten Lindtner Kringelbach,A5043559110,fuzzy,I40120149,round3_semantic
3716,Andrea Evers,A5065164200,alias,I121797337,round2_inst
3717,Natalie Sebanz,A5078474815,exact,,name_unique
3718,Christian Fiebach,A5069972369,alias,,round4_semtie
3719,Julia Claire Simner,A5049914689,fuzzy,I162608824,round3_semantic
3720,Rufin Bernard Edmond Vanrullen,A5078188438,fuzzy,I1294671590,round2_inst
3721,Lisa Bortolotti,A5067972057,exact,I79619799,round2_inst
3722,Martin Lövdén,A5008745650,exact,,name_unique
3723,Christian Nicolas Leon Olivers,A5028257885,alias,,round3_semantic
3724,Giorgio Coricelli,A5025755962,exact,I193223587,round4_semtie
3725,Jan Baedke,A5046161874,exact,,name_unique
3726,Elena Spangenberg Yanes,A5001334699,exact,,name_unique
3727,Daniel Batovici,A5014164625,alias,,round4_maxpapers
3728,Maria Lasonen,A5015580352,exact,,name_unique
3729,Johanna Wolff,A5018949893,exact,I98677209,round2_inst
3730,Peter Webb,A5080240323,exact,I121797337,round4_semtie
3731,Giuliano Mori,A5109447583,exact,,round4_maxpapers
3732,Suganya Anandakichenin,A5091784843,exact,I159176309,round2_inst
3733,Michael Stuart,A5104929314,exact,,round4_maxpapers
3734,Libera Pisano,A5013480667,exact,I170486558,round2_inst
3735,Samuli Reijula,A5049206353,exact,I133731052,round2_inst
3736,Elisa Coda,A5016301908,exact,I108290504,round2_inst
3737,Ruth Boeker,A5081922542,exact,I100930933,round2_inst
3738,Bryan Roberts,A5064989079,exact,,round4_semtie
3739,Chiara Meccariello,A5079684005,exact,I23923803,round2_inst
3740,Magdalena Malecka,A5103121984,alias,,round4_maxpapers
3741,Joel Thiago Klein,A5049638701,exact,,name_unique
3742,Cecilia Muratori,A5032321717,exact,I25217355,round2_inst
3743,Victor Gysembergh,A5087068413,exact,I1294671590,round2_inst
3744,Enrique Jiménez,A5104093236,exact,I8204097,round3_semantic
3745,Michele Cammarosano,A5017759257,exact,I127927624,round2_inst
3746,Eva Von Contzen,A5001710677,exact,I161046081,round2_inst
3747,Anna Grasskamp,A5115565730,exact,I184942183,round2_inst
3748,Leonie Kirsten Schmidt,A5046437078,fuzzy,I887064364,round2_inst
3749,Susanne Knittel,A5099243280,exact,,round4_maxpapers
3750,Sanjukta Sunderason,A5104524120,exact,,round3_semantic
3751,Tuomo Hiippala,A5086267657,exact,,name_unique
3752,Bernhard Bauer,A5074804368,exact,I15766117,round2_inst
3753,Erin La Cour,A5008289289,exact,,name_unique
3754,Sidh Losa Mendiratta,A5072060304,exact,,round3_semantic
3755,Silke Felber,A5075534535,exact,,round4_semtie
3756,Noëlle Lynn Wenger Streeton,A5085817998,alias,I184942183,round2_inst
3757,Idoia Murga Castro,A5004861502,exact,,name_unique
3758,Tom Hoogervorst,A5055169840,exact,,name_unique
3759,Merlijn Hurx,A5059303553,exact,,name_unique
3760,Matteo Pasquinelli,A5085389494,exact,I149461666,round2_inst
3761,Christian Vassallo,A5102901245,exact,I55143463,round2_inst
3763,Diana Berruezo-Sanchez,A5003599744,exact,I123044942,round2_inst
3764,Karen Desmond,A5049161736,exact,,round4_maxpapers
3765,Annick Payne,A5041687781,exact,I149461666,round2_inst
3766,Lena Henningsen,A5064914728,exact,,round3_semantic
3767,Hubert Feiglstorfer,A5068769793,exact,,round3_semantic
3768,Susana Viegas,A5025252638,exact,,round3_semantic
3769,Noémie Etienne,A5111044241,exact,I129774422,round2_inst
3770,Ana Guerberof Arenas,A5085056171,exact,,name_unique
3771,Karin Kukkonen,A5001477689,exact,I184942183,round2_inst
3772,Ernst Van Den Hemel,A5045453089,exact,,name_unique
3773,Eva Ulrike Pirker,A5052608517,exact,,round3_semantic
3774,Geraldine Le Roux,A5081156306,exact,I161929037,round2_inst
3775,Miriam Edlich-Muth,A5003082579,exact,,round4_maxpapers
3776,Nicola Carpentieri,A5074924669,exact,I138689650,round4_maxpapers
3777,Erin A. Mccarthy,A5098625118,exact,,name_unique
3778,Marieke Van Erp,A5072750611,exact,,name_unique
3779,Aaron Butts,A5094390754,exact,,round4_maxpapers
3780,Banu Karaca,A5107650046,exact,I4392738182,round2_inst
3781,Christina M. Kreinecker,A5074621508,exact,I99464096,round2_inst
3782,Quentin Landenne,A5021081743,exact,,round4_semtie
3783,Ho Lun Tommy Tse,A5060639319,alias,I887064364,round2_inst
3784,Juliane Noth,A5019752030,exact,I75951250,round2_inst
3785,Inge Hinterwaldner,A5047963768,exact,I102335020,round2_inst
3786,Andre Tavares,A5045725977,exact,I182534213,round2_inst
3787,Georg Schiemer,A5040695039,exact,,name_unique
3788,Eva-Maria Troelenberg,A5084590851,exact,,round4_semtie
3789,Glenn Roe,A5010298238,exact,,name_unique
3790,Marta Puxan,A5031195330,alias,I50441567,round2_inst
3791,Timo Mueller,A5078186579,exact,,round4_maxpapers
3792,Marijn Van Putten,A5014080283,exact,I121797337,round2_inst
3794,Elahe Haschemi Yekani,A5041089210,exact,,name_unique
3795,Uri Gabbay,A5051066034,exact,I197251160,round4_maxpapers
3796,Peter Alfred Riedlberger,A5102807900,fuzzy,I94626330,round2_inst
3798,Patricia Vieira,A5061913426,exact,I4392738281,round2_inst
3800,Ronny Vollandt,A5058177504,exact,I8204097,round2_inst
3801,Andrea Cuomo,A5091518853,exact,,round4_maxpapers
3802,Anna Papaeti,A5051209881,exact,I4210127711,round3_semantic
3803,Anne O'Connor,A5044479079,alias,I188760350,round3_semantic
3804,Julia Lajta-Novak,A5068650473,exact,,name_unique
3805,Khadija Zinnenburg Carroll,A5053209919,fuzzy,,round3_semantic
3806,Jeremy Francis Walton,A5008765125,alias,I154347574,round2_inst
3807,Ronit Ricci,A5089035675,exact,I197251160,round2_inst
3808,David O'Shaughnessy,A5025302523,alias,I188760350,round4_maxpapers
3809,Pascale Anne Francoise Hugon,A5052169723,fuzzy,,round4_maxpapers
3810,Andrei Terian-Dan,A5099623215,exact,,name_unique
3811,Jasenka Gudelj,A5061012289,exact,I149461666,round2_inst
3812,Hugo Lundhaug,A5016513934,exact,I184942183,round2_inst
3813,Catherine Anne Bradley,A5101797306,alias,I184942183,round2_inst
3814,Ludek Broz,A5064240437,exact,I4210108156,round2_inst
3815,Rutger Jurriaan Gerard Claassen,A5069819284,fuzzy,I193662353,round2_inst
3816,Nadine Akkerman,A5087671297,exact,I121797337,round2_inst
3817,Valentina Arena,A5001005124,exact,I45129253,round4_maxpapers
3818,Johanna Pink,A5033107277,exact,I161046081,round2_inst
3820,Guido Alexander Orgs,A5001644598,fuzzy,,round4_maxpapers
3821,Michael Butter,A5069616116,exact,I8087733,round2_inst
3822,Olga Tribulato,A5051893344,exact,I149461666,round2_inst
3823,Holger Michael Zellentin,A5041697929,alias,I8087733,round2_inst
3824,Gascia Ouzounian,A5077721733,exact,I40120149,round2_inst
3826,Julian Henriques,A5043284977,exact,,round3_semantic
3827,Lindiwe Dovey,A5090284553,exact,I31575130,round2_inst
3828,Charlotte Ribeyrol,A5084489102,exact,I39804081,round2_inst
3829,J. Griffith Rollefson,A5009861181,exact,,name_unique
3830,Isabelle Torrance,A5109332237,exact,I204337017,round2_inst
3831,Laura Janet Cleaver,A5072392693,fuzzy,I124357947,round2_inst
3832,Massimo Leone,A5003359125,exact,I55143463,round4_maxpapers
3833,Ljiljana Radonić,A5010244430,exact,,round4_maxpapers
3834,Markus Messling,A5100189502,exact,,round4_maxpapers
3835,Koen De Temmerman,A5053621288,exact,I32597200,round2_inst
3836,Alena Rettová,A5034997266,exact,I54009628,round2_inst
3837,Thomas Marcel Douglas,A5013479321,fuzzy,I40120149,round4_maxpapers
3838,Adina Preda,A5069135836,exact,,name_unique
3839,Erik Van Gijn,A5040152802,exact,,name_unique
3840,Tian Yuan Tan,A5006100628,exact,,name_unique
3841,Hector Patmore,A5038100318,alias,I99464096,round2_inst
3842,Hugh Alexander Gervase Houghton,A5043545359,fuzzy,,round3_semantic
3843,Winfried Rudolf,A5048113968,exact,I74656192,round2_inst
3844,Beate Fricke,A5086232926,exact,,round3_semantic
3846,Marc Brightman,A5029105908,exact,,name_unique
3847,Silvia Ferrara,A5020915273,exact,I9360294,round2_inst
3848,Marco Carlo Passarotti,A5061358375,exact,,round3_semantic
3849,Cameron Browne,A5065924402,exact,I34352273,round2_inst
3850,Jill Walker Rettberg,A5069492392,exact,I4432739,round4_maxpapers
3851,Tuomas Erik Tahko,A5012664429,fuzzy,I36234482,round2_inst
3852,Anna Alberni,A5064847299,exact,,name_unique
3853,Dragos Gheorghe Calma,A5038603199,fuzzy,I100930933,round3_semantic
3854,Marianne Maeckelbergh,A5006840334,exact,,round4_maxpapers
3855,Nicolai Sinai,A5024879309,exact,I40120149,round2_inst
3856,Esther Peeren,A5054243668,exact,,name_unique
3857,Matteo Martelli,A5039317288,exact,I9360294,round4_semtie
3858,Oliver Paul Scharbrodt,A5011853445,fuzzy,I187531555,round2_inst
3859,Richard Charles Powell,A5080051349,alias,I241749,round2_inst
3860,Carmen Else Maria Angelika Meinert,A5033751648,fuzzy,,round3_semantic
3861,Ingrid Alfonsine M. Robeyns,A5050270181,fuzzy,I193662353,round2_inst
3862,Pierre Alexandre Tremblay,A5016811679,exact,I133837150,round2_inst
3863,Cristina Grasseni,A5011040038,exact,I121797337,round2_inst
3864,Alexandros Kioupkiolis,A5099833627,exact,,name_unique
3865,Burcu Dogramaci,A5067029153,exact,,round4_maxpapers
3866,Niels Henrik Gaul,A5014468734,fuzzy,,round4_maxpapers
3867,Paula Sofia Hohti,A5051195778,fuzzy,,round4_maxpapers
3868,Christian Robert Lange,A5037024448,alias,I193662353,round2_inst
3869,Dirk Klaas Wilbert Van Miert,A5012631271,fuzzy,I193662353,round4_maxpapers
3870,Clemens Wöllner,A5082494917,exact,I159176309,round2_inst
3871,Monika Salzbrunn,A5073286080,exact,I97565354,round4_semtie
3872,Annette Adelheid Haug,A5077954085,fuzzy,,round4_semtie
3873,Jari Pekka Kaukua,A5001131941,exact,,name_unique
3874,Livia Holden,A5080897680,exact,I1294671590,round4_maxpapers
3875,Eyal Weizman,A5029924739,exact,,round3_semantic
3876,Stijn Reijnders,A5024750843,exact,,name_unique
3877,Alicia Montoya,A5104925376,exact,,name_unique
3878,Erik Bähre,A5002956724,exact,I121797337,round4_maxpapers
3879,Katarzyna Marciniak,A5016295413,exact,I4654613,round4_maxpapers
3880,Ellen Harlizius-Klück,A5018163458,exact,,name_unique
3881,"Anne-Madeleine, Stéphanie, Louise Goulet",A5072506851,fuzzy,,round4_semtie
3882,Mathieu Candea,A5057216390,alias,I241749,round2_inst
3883,Nandini Das,A5102800622,exact,I40120149,round2_inst
3884,Christophe Florian Erismann,A5020439388,fuzzy,I129774422,round2_inst
3885,Sven Georges Mathieu Dupré,A5020867717,fuzzy,I193662353,round2_inst
3886,Thomas Alexander Eich,A5025654164,fuzzy,I159176309,round4_maxpapers
3887,Sandra Ponzanesi,A5110870222,exact,I193662353,round3_semantic
3888,William  James William  Mallinson,A5019196355,fuzzy,,round4_maxpapers
3889,Michael Paul Ellison,A5034782384,fuzzy,I36234482,round2_inst
3890,Maria Margarida De Sa Calafate Ribeiro,A5040523449,fuzzy,,round4_semtie
3891,Gesine Ulrike Müller,A5006102966,fuzzy,I180923762,round3_semantic
3892,Louise Bethlehem,A5037675099,exact,I197251160,round2_inst
3894,Alexander John Marr,A5003689420,fuzzy,I241749,round2_inst
3895,Nicolas James Laurent Fernando De Warren,A5076386108,fuzzy,I99464096,round4_maxpapers
3896,Subha Mukherji,A5090952496,exact,I241749,round2_inst
3897,Alexander Fidora,A5033704417,exact,I123044942,round2_inst
3898,Ulrich Timme Kragh,A5024441627,exact,,name_unique
3899,Sylvia Monika Sasse,A5051342747,fuzzy,I202697423,round2_inst
3900,Marie-Louise Coolahan,A5030996704,exact,I188760350,round2_inst
3901,Jutta Bolt,A5112606072,exact,I169381384,round3_semantic
3902,Phil Glauberman,A5079749199,exact,,name_unique
3903,Eugene Costello,A5029474150,exact,,round4_semtie
3904,Paul Van Trigt,A5081868361,exact,,name_unique
3905,Diego Tamburini,A5065471993,exact,,name_unique
3906,Volha Bartash,A5091435793,exact,,round3_semantic
